edge_name,unix_timestamp,percentage_cpu_utilisation
edge1,1631650257.53461,1
edge1,1631650260.5479,6.4
edge1,1631650263.57216,5.8
edge1,1631650266.7936,5.9
edge1,1631650269.80931,1.6
edge1,1631650272.81922,2.9
edge1,1631650275.93055,0.3
edge1,1631650278.97138,2.4
edge1,1631650281.97775,1.3
edge1,1631650284.99253,2.9
edge1,1631650288.00168,0.8
edge1,1631650291.02015,0.8
edge1,1631650294.02756,0.8
edge1,1631650297.03627,4.6
edge1,1631650300.04446,4.1
edge1,1631650303.05055,4.1
edge1,1631650306.06186,3.1
edge1,1631650309.06905,3.2
edge1,1631650312.08224,1.3
edge1,1631650315.12283,0.5
