edge_name,unix_timestamp,percentage_cpu_utilisation
edge4, 1631495149.3499167, 27.8
edge4, 1631495152.3664873, 25.1
edge4, 1631495155.4012516, 25.4
edge4, 1631495158.4230902, 24.6
edge4, 1631495161.4394774, 24.1
edge4, 1631495164.4534504, 24.4
edge4, 1631495167.4712074, 25.5
edge4, 1631495170.4881413, 23.9
edge4, 1631495173.5205693, 24.1
edge4, 1631495176.550045, 25.1
edge4, 1631495179.5645194, 25.6
edge4, 1631495182.5884552, 24.1
edge4, 1631495185.6066022, 25.1
edge4, 1631495188.6223037, 24.2
edge4, 1631495191.6360288, 25.3
edge4, 1631495194.653976, 24.9
edge4, 1631495197.669778, 24.1
edge4, 1631495200.6842897, 24.7
edge4, 1631495203.704281, 24.3
edge4, 1631495206.7251928, 24.3
edge4, 1631495209.746473, 26.1
edge4, 1631495212.8023136, 24.0
edge4, 1631495215.8155792, 24.7
edge4, 1631495218.8327713, 24.7
edge4, 1631495221.8740685, 25.5
edge4, 1631495224.8905768, 0.5
edge4, 1631495227.9068892, 1.0
edge4, 1631495230.921471, 0.8
edge4, 1631495233.936894, 1.0
