edge_name,unix_timestamp,percentage_cpu_utilisation
edge4, 1631495513.1627395, 27.1
edge4, 1631495516.1795955, 27.8
edge4, 1631495519.2191908, 28.9
edge4, 1631495522.2425735, 27.0
edge4, 1631495526.3045306, 26.7
edge4, 1631495529.322369, 25.8
edge4, 1631495532.3421612, 27.9
edge4, 1631495535.3614054, 27.8
edge4, 1631495538.3808842, 27.2
edge4, 1631495541.4021935, 26.2
edge4, 1631495544.4266808, 29.1
edge4, 1631495547.4495084, 27.6
edge4, 1631495550.469596, 26.4
edge4, 1631495553.4930966, 27.2
edge4, 1631495557.518504, 27.1
edge4, 1631495560.5402882, 28.5
edge4, 1631495563.5551076, 27.4
edge4, 1631495566.629353, 26.2
edge4, 1631495569.6643994, 26.9
edge4, 1631495572.6903112, 27.5
edge4, 1631495575.7089252, 29.5
edge4, 1631495578.7355254, 27.6
edge4, 1631495581.7544856, 27.3
edge4, 1631495584.7706304, 29.0
edge4, 1631495587.787763, 16.6
edge4, 1631495590.8022313, 0.0
