edge_name,unix_timestamp,percentage_cpu_utilisation
edge4, 1631495744.8734949, 27.8
edge4, 1631495747.8932276, 26.4
edge4, 1631495750.9260244, 29.1
edge4, 1631495753.9464784, 30.1
edge4, 1631495756.9726877, 26.5
edge4, 1631495759.9903266, 25.8
edge4, 1631495763.0057237, 28.7
edge4, 1631495766.0228019, 28.4
edge4, 1631495769.0545752, 26.2
edge4, 1631495772.075444, 26.8
edge4, 1631495775.089738, 29.1
edge4, 1631495778.1214826, 28.4
edge4, 1631495781.1433146, 25.8
edge4, 1631495784.1575522, 27.4
edge4, 1631495787.172813, 29.6
edge4, 1631495790.1894572, 27.4
edge4, 1631495793.2078192, 27.1
edge4, 1631495796.2368824, 29.1
edge4, 1631495799.2500424, 30.1
edge4, 1631495802.275925, 27.9
edge4, 1631495805.2917633, 26.7
edge4, 1631495808.3048408, 28.9
edge4, 1631495811.3222637, 30.3
edge4, 1631495814.336813, 27.5
edge4, 1631495817.3541942, 27.2
edge4, 1631495820.3670363, 0.3
edge4, 1631495823.3809774, 1.0
edge4, 1631495826.3953898, 0.3
edge4, 1631495829.4103086, 0.8
