edge_name,unix_timestamp,percentage_cpu_utilisation
edge4, 1631494682.2822168, 12.8
edge4, 1631494685.2945116, 12.7
edge4, 1631494688.3086727, 11.7
edge4, 1631494691.325845, 12.9
edge4, 1631494694.3391654, 11.5
edge4, 1631494697.3509607, 12.0
edge4, 1631494700.363741, 12.9
edge4, 1631494703.3756886, 13.2
edge4, 1631494706.387775, 12.5
edge4, 1631494709.4045308, 12.2
edge4, 1631494712.4162204, 13.0
edge4, 1631494715.427284, 12.7
edge4, 1631494718.4415088, 13.8
edge4, 1631494721.4542646, 12.0
edge4, 1631494724.4664884, 12.2
edge4, 1631494727.4899907, 12.7
edge4, 1631494730.5043838, 12.4
edge4, 1631494733.5153165, 12.7
edge4, 1631494736.5264547, 12.9
edge4, 1631494739.53805, 12.7
edge4, 1631494742.5565472, 13.2
edge4, 1631494745.5709455, 11.5
edge4, 1631494748.585244, 12.5
edge4, 1631494751.6016507, 12.0
edge4, 1631494754.6131213, 11.7
edge4, 1631494757.6280222, 1.0
edge4, 1631494760.6436126, 1.3
edge4, 1631494763.6582944, 0.8
edge4, 1631494766.6734354, 1.5
