edge_name,unix_timestamp,percentage_cpu_utilisation
edge4, 1631494443.568762, 5.1
edge4, 1631494446.5830944, 6.9
edge4, 1631494449.5983434, 6.4
edge4, 1631494452.611882, 7.8
edge4, 1631494455.6282315, 6.1
edge4, 1631494458.6432576, 7.6
edge4, 1631494461.662446, 5.9
edge4, 1631494464.6755946, 6.1
edge4, 1631494467.6885965, 6.6
edge4, 1631494470.7037463, 7.6
edge4, 1631494473.7172463, 7.6
edge4, 1631494476.7316391, 7.1
edge4, 1631494479.7453442, 6.2
edge4, 1631494482.7590199, 7.8
edge4, 1631494485.772351, 6.6
edge4, 1631494488.7863708, 6.9
edge4, 1631494491.8039348, 7.6
edge4, 1631494494.8172457, 7.3
edge4, 1631494497.8313756, 6.4
edge4, 1631494500.8453283, 7.3
edge4, 1631494503.859538, 6.4
edge4, 1631494506.8741257, 6.6
edge4, 1631494509.8935344, 6.8
edge4, 1631494512.9081147, 6.6
edge4, 1631494515.9217575, 7.1
edge4, 1631494518.9367967, 1.0
edge4, 1631494521.9518945, 0.5
