edge_name,unix_timestamp,percentage_cpu_utilisation
edge4, 1631495859.2054777, 27.6
edge4, 1631495862.2221289, 28.1
edge4, 1631495865.2411976, 28.1
edge4, 1631495868.2617393, 28.5
edge4, 1631495871.276605, 28.3
edge4, 1631495874.2928169, 28.5
edge4, 1631495877.3162353, 28.5
edge4, 1631495880.3488014, 28.3
edge4, 1631495883.3665564, 28.8
edge4, 1631495886.3833382, 28.6
edge4, 1631495889.404598, 28.3
edge4, 1631495892.4376097, 28.6
edge4, 1631495895.4645226, 28.8
edge4, 1631495898.4799807, 28.1
edge4, 1631495901.4965646, 28.4
edge4, 1631495904.5167341, 29.0
edge4, 1631495907.535848, 28.1
edge4, 1631495910.5719588, 28.1
edge4, 1631495913.621765, 27.6
edge4, 1631495916.6443665, 27.2
edge4, 1631495919.6766798, 27.9
edge4, 1631495922.698465, 28.9
edge4, 1631495925.7299006, 28.3
edge4, 1631495928.7490335, 28.9
edge4, 1631495931.7669294, 29.2
edge4, 1631495934.7800145, 0.8
edge4, 1631495937.8000798, 0.8
edge4, 1631495940.8149574, 0.0
edge4, 1631495943.8291986, 1.0
edge4, 1631495946.8452396, 0.5
edge4, 1631495949.8627303, 1.0
