edge_name,unix_timestamp,percentage_cpu_utilisation
edge4, 1631496663.844303, 28.8
edge4, 1631496666.8596647, 26.4
edge4, 1631496669.8941534, 27.7
edge4, 1631496672.910065, 31.0
edge4, 1631496675.9290445, 26.0
edge4, 1631496678.9496887, 26.4
edge4, 1631496681.9691856, 28.1
edge4, 1631496685.0044267, 30.5
edge4, 1631496688.0381558, 26.3
edge4, 1631496691.0565727, 26.4
edge4, 1631496694.0738966, 29.4
edge4, 1631496697.0930037, 30.9
edge4, 1631496700.1161196, 26.8
edge4, 1631496703.1974955, 26.4
edge4, 1631496706.2131464, 30.1
edge4, 1631496709.2310274, 29.0
edge4, 1631496712.2602236, 26.3
edge4, 1631496715.2824516, 26.2
edge4, 1631496718.3049333, 30.8
edge4, 1631496721.3221133, 28.1
edge4, 1631496724.366282, 26.8
edge4, 1631496727.4121482, 26.7
edge4, 1631496730.4293303, 32.1
edge4, 1631496733.448825, 26.7
edge4, 1631496736.4654746, 27.1
edge4, 1631496739.479587, 0.5
edge4, 1631496742.494133, 0.3
edge4, 1631496745.5121775, 0.3
edge4, 1631496748.5269775, 0.8
edge4, 1631496751.5423074, 0.0
edge4, 1631496754.557007, 1.5
edge4, 1631496757.571343, 0.3
edge4, 1631496760.5855424, 0.3
