edge_name,unix_timestamp,percentage_cpu_utilisation
edge4, 1631496314.334229, 28.3
edge4, 1631496317.3615165, 27.5
edge4, 1631496320.3925009, 28.8
edge4, 1631496323.4127307, 28.2
edge4, 1631496326.4294517, 27.6
edge4, 1631496329.4464993, 28.1
edge4, 1631496332.4756227, 28.5
edge4, 1631496335.5037, 27.8
edge4, 1631496338.5175476, 28.2
edge4, 1631496341.541181, 28.2
edge4, 1631496344.5704315, 28.0
edge4, 1631496347.5909903, 27.4
edge4, 1631496350.7330337, 28.9
edge4, 1631496353.7547994, 27.7
edge4, 1631496356.7723458, 28.0
edge4, 1631496359.7911634, 27.4
edge4, 1631496362.8247905, 28.3
edge4, 1631496365.8425598, 28.0
edge4, 1631496368.8613617, 28.1
edge4, 1631496371.880871, 28.4
edge4, 1631496374.900768, 28.3
edge4, 1631496377.92232, 28.0
edge4, 1631496380.9387064, 27.8
edge4, 1631496384.1766212, 28.9
edge4, 1631496387.1937985, 28.3
edge4, 1631496390.2066417, 0.8
edge4, 1631496393.22076, 0.8
