edge_name,unix_timestamp,percentage_cpu_utilisation
edge4, 1631496102.427042, 29.7
edge4, 1631496105.445289, 28.2
edge4, 1631496108.4576762, 27.4
edge4, 1631496111.4800441, 26.2
edge4, 1631496114.4999547, 30.0
edge4, 1631496117.5182316, 28.8
edge4, 1631496120.5345044, 27.5
edge4, 1631496123.573333, 27.7
edge4, 1631496126.5964777, 30.0
edge4, 1631496129.6393244, 26.7
edge4, 1631496132.6545205, 26.2
edge4, 1631496135.6693256, 26.9
edge4, 1631496138.6948652, 30.3
edge4, 1631496141.7125773, 26.4
edge4, 1631496144.730682, 26.1
edge4, 1631496147.7537026, 28.1
edge4, 1631496150.7738073, 29.7
edge4, 1631496153.808191, 27.0
edge4, 1631496156.8293927, 26.6
edge4, 1631496159.8459563, 29.6
edge4, 1631496162.866632, 29.8
edge4, 1631496165.8878183, 26.4
edge4, 1631496168.905364, 26.6
edge4, 1631496171.9260116, 29.0
edge4, 1631496174.9421027, 28.1
edge4, 1631496177.9549744, 1.2
