edge_name,unix_timestamp,percentage_cpu_utilisation
edge4, 1631495263.0033321, 26.4
edge4, 1631495266.0224366, 26.7
edge4, 1631495269.0406349, 27.5
edge4, 1631495272.060615, 27.3
edge4, 1631495275.086676, 28.3
edge4, 1631495278.1002133, 27.1
edge4, 1631495281.1156535, 26.4
edge4, 1631495284.14816, 26.4
edge4, 1631495287.1700757, 27.1
edge4, 1631495290.1944113, 28.4
edge4, 1631495293.2141926, 26.8
edge4, 1631495296.2409246, 27.5
edge4, 1631495299.2591429, 27.6
edge4, 1631495302.676635, 27.8
edge4, 1631495305.7017155, 26.9
edge4, 1631495308.7206476, 27.8
edge4, 1631495311.739555, 27.2
edge4, 1631495314.757007, 26.5
edge4, 1631495317.7776837, 27.0
edge4, 1631495320.8120532, 27.0
edge4, 1631495323.8268545, 27.1
edge4, 1631495326.851562, 27.4
edge4, 1631495329.874731, 28.3
edge4, 1631495332.896047, 27.6
edge4, 1631495335.9100554, 27.9
edge4, 1631495338.9241033, 0.5
