edge_name,unix_timestamp,percentage_cpu_utilisation
edge4, 1631495624.4169915, 26.7
edge4, 1631495627.444191, 28.0
edge4, 1631495630.4697702, 26.9
edge4, 1631495633.4890542, 28.1
edge4, 1631495636.60118, 27.1
edge4, 1631495639.6356912, 27.7
edge4, 1631495642.6795897, 27.1
edge4, 1631495645.6992126, 27.9
edge4, 1631495648.717724, 28.5
edge4, 1631495651.7381861, 29.1
edge4, 1631495654.7565062, 28.4
edge4, 1631495657.7923908, 27.3
edge4, 1631495660.8203447, 28.1
edge4, 1631495663.8407376, 27.6
edge4, 1631495666.878518, 27.3
edge4, 1631495669.9556057, 28.9
edge4, 1631495672.9774356, 28.3
edge4, 1631495675.9964976, 27.8
edge4, 1631495679.0158954, 27.7
edge4, 1631495682.0403633, 28.5
edge4, 1631495685.0645447, 28.8
edge4, 1631495688.078802, 27.4
edge4, 1631495691.09561, 28.1
edge4, 1631495694.1161702, 27.8
edge4, 1631495697.139119, 28.8
edge4, 1631495700.151259, 0.3
edge4, 1631495703.1653633, 1.5
edge4, 1631495706.1811707, 0.0
