edge_name,unix_timestamp,percentage_cpu_utilisation
edge4, 1631495368.2677484, 28.0
edge4, 1631495372.3013883, 27.2
edge4, 1631495375.3264656, 27.7
edge4, 1631495378.348217, 27.5
edge4, 1631495381.3640647, 28.0
edge4, 1631495384.3788145, 27.6
edge4, 1631495388.4671767, 27.8
edge4, 1631495391.48253, 27.6
edge4, 1631495394.5097284, 27.3
edge4, 1631495397.5248969, 26.8
edge4, 1631495400.5445335, 27.7
edge4, 1631495403.5612917, 27.7
edge4, 1631495406.5962846, 27.0
edge4, 1631495409.6218743, 27.8
edge4, 1631495412.6418087, 28.0
edge4, 1631495415.658785, 29.4
edge4, 1631495418.6786716, 27.7
edge4, 1631495421.7015705, 27.4
edge4, 1631495424.719849, 27.3
edge4, 1631495427.7400434, 27.7
edge4, 1631495430.7580948, 28.2
edge4, 1631495433.7772734, 28.6
edge4, 1631495436.7978013, 28.5
edge4, 1631495439.8159986, 27.8
edge4, 1631495442.8310812, 17.8
edge4, 1631495445.84621, 0.8
