edge_name,unix_timestamp,percentage_cpu_utilisation
edge4, 1631495983.866965, 27.5
edge4, 1631495986.8799205, 27.5
edge4, 1631495989.9114995, 27.3
edge4, 1631495992.9392436, 29.0
edge4, 1631495995.9843628, 27.3
edge4, 1631495999.0228665, 27.9
edge4, 1631496002.0393856, 28.8
edge4, 1631496005.0697844, 28.8
edge4, 1631496008.0865502, 28.3
edge4, 1631496011.1057103, 27.5
edge4, 1631496015.1478584, 28.8
edge4, 1631496018.1840053, 28.0
edge4, 1631496021.212438, 28.3
edge4, 1631496024.228537, 27.8
edge4, 1631496027.2831602, 27.6
edge4, 1631496030.302057, 27.6
edge4, 1631496033.3228557, 28.6
edge4, 1631496036.3614507, 28.7
edge4, 1631496039.3781145, 27.6
edge4, 1631496042.4119875, 27.9
edge4, 1631496045.6641748, 28.0
edge4, 1631496048.682257, 28.5
edge4, 1631496051.713526, 24.7
edge4, 1631496054.7308598, 28.3
edge4, 1631496058.7838483, 10.3
edge4, 1631496061.7992158, 0.8
edge4, 1631496064.8143263, 2.5
edge4, 1631496067.8287733, 0.3
edge4, 1631496070.8443098, 0.5
