edge_name,unix_timestamp,percentage_cpu_utilisation
edge5,1631683476.909569,3.8
edge5,1631683479.936733,12.6
edge5,1631683482.9441202,12.1
edge5,1631683485.9570343,13.3
edge5,1631683488.97008,13.9
edge5,1631683491.976458,13.2
edge5,1631683494.9840515,12.6
edge5,1631683497.9979863,13.1
edge5,1631683501.0222578,13.9
edge5,1631683504.0299594,12.8
edge5,1631683507.0361214,12.8
edge5,1631683510.0457964,14.4
edge5,1631683513.0520177,13.3
edge5,1631683516.0726044,12.8
edge5,1631683519.0811398,14.2
edge5,1631683522.0891442,12.8
edge5,1631683525.0966983,13.1
edge5,1631683528.1029048,12.9
edge5,1631683531.1149435,13.6
edge5,1631683534.1223578,14.0
edge5,1631683537.1327596,13.5
edge5,1631683540.1403022,13.0
edge5,1631683543.1465585,14.1
edge5,1631683546.1550655,13.3
edge5,1631683549.1612408,13.9
edge5,1631683552.167756,9.4
edge5,1631683555.1767335,0.8
edge5,1631683558.1842656,0.3
