edge_name,unix_timestamp,percentage_cpu_utilisation
edge5,1631683266.458481,4.0
edge5,1631683269.4647489,10.7
edge5,1631683272.4713328,12.7
edge5,1631683275.479838,10.9
edge5,1631683278.4881303,10.8
edge5,1631683281.4942331,10.2
edge5,1631683284.5014489,9.8
edge5,1631683287.5095031,12.2
edge5,1631683290.5162878,9.8
edge5,1631683293.523571,10.7
edge5,1631683296.53079,11.6
edge5,1631683299.5399687,12.0
edge5,1631683302.5484314,9.4
edge5,1631683305.554446,9.4
edge5,1631683308.5615509,9.4
edge5,1631683311.5773764,9.8
edge5,1631683314.5842192,9.8
edge5,1631683317.5909727,10.4
edge5,1631683320.5976684,11.6
edge5,1631683323.605347,9.6
edge5,1631683326.6198678,10.7
edge5,1631683329.626682,12.0
edge5,1631683332.6351688,9.8
edge5,1631683335.644342,10.7
edge5,1631683338.6627903,10.1
edge5,1631683341.67007,7.6
edge5,1631683344.677461,0.3
edge5,1631683347.685354,0.8
edge5,1631683350.6989481,0.8
edge5,1631683353.7073276,0.8
