edge_name,unix_timestamp,percentage_cpu_utilisation
edge5,1631681976.9524548,4.3
edge5,1631681979.961462,5.6
edge5,1631681982.968408,5.9
edge5,1631681985.9751253,5.4
edge5,1631681988.9827206,5.4
edge5,1631681991.9898384,7.6
edge5,1631681994.9972372,4.7
edge5,1631681998.0077577,4.9
edge5,1631682001.0152235,4.9
edge5,1631682004.0220554,7.2
edge5,1631682007.028982,5.2
edge5,1631682010.0370114,6.1
edge5,1631682013.0440054,5.9
edge5,1631682016.0563328,5.4
edge5,1631682019.0669005,4.6
edge5,1631682022.073978,4.9
edge5,1631682025.0803025,6.9
edge5,1631682028.0918038,6.9
edge5,1631682031.0989716,4.9
edge5,1631682034.1097882,6.4
edge5,1631682037.1168103,5.6
edge5,1631682040.1242347,5.4
edge5,1631682043.1326272,5.6
edge5,1631682046.1423666,6.2
edge5,1631682049.1519966,5.4
edge5,1631682052.1595328,0.5
edge5,1631682055.1750321,0.8
edge5,1631682058.1847403,1.0
