edge_name,unix_timestamp,percentage_cpu_utilisation
edge5,1631685293.1915088,9.8
edge5,1631685296.1987624,25.2
edge5,1631685299.205431,25.2
edge5,1631685302.2150333,24.3
edge5,1631685305.2230792,25.4
edge5,1631685308.266144,23.5
edge5,1631685311.2794847,24.7
edge5,1631685314.2932794,25.9
edge5,1631685317.3010767,24.6
edge5,1631685320.3074825,24.8
edge5,1631685323.3172138,24.3
edge5,1631685326.3241553,24.2
edge5,1631685329.3313775,24.7
edge5,1631685332.3390613,23.4
edge5,1631685335.3457012,24.7
edge5,1631685338.3528852,24.0
edge5,1631685341.3631597,23.7
edge5,1631685344.3701203,24.8
edge5,1631685347.3763764,24.8
edge5,1631685350.383323,24.8
edge5,1631685353.3911965,23.4
edge5,1631685356.4053185,22.7
edge5,1631685359.413175,23.2
edge5,1631685362.4400702,24.9
edge5,1631685365.4525726,23.4
edge5,1631685368.4683926,8.9
edge5,1631685371.4741132,3.8
edge5,1631685374.4836311,1.0
edge5,1631685377.4932456,0.8
