edge_name,unix_timestamp,percentage_cpu_utilisation
edge5,1631687407.9575298,11.3
edge5,1631687410.9655056,27.0
edge5,1631687413.9759302,26.9
edge5,1631687417.0021338,26.7
edge5,1631687420.0173435,26.4
edge5,1631687423.030094,28.0
edge5,1631687426.040691,28.1
edge5,1631687429.04921,27.1
edge5,1631687432.0859303,26.4
edge5,1631687435.0944657,25.4
edge5,1631687438.1161585,26.3
edge5,1631687441.1257193,26.9
edge5,1631687444.135685,26.2
edge5,1631687447.1428285,27.7
edge5,1631687450.1517622,26.7
edge5,1631687453.1875675,26.7
edge5,1631687456.202111,24.4
edge5,1631687459.2392888,24.7
edge5,1631687462.2490017,25.6
edge5,1631687465.2604835,23.9
edge5,1631687468.2756622,24.8
edge5,1631687471.293653,23.3
edge5,1631687474.3037927,21.9
edge5,1631687477.355425,20.9
edge5,1631687480.3674664,22.3
edge5,1631687483.3746393,9.9
edge5,1631687486.382027,0.3
edge5,1631687489.38903,1.0
edge5,1631687492.3984828,1.5
edge5,1631687495.4065704,0.8
edge5,1631687498.413902,1.0
edge5,1631687501.4234147,0.5
