edge_name,unix_timestamp,percentage_cpu_utilisation
edge5,1631686011.6104228,1.5
edge5,1631686014.6438627,26.3
edge5,1631686017.6527514,27.1
edge5,1631686020.8013146,26.6
edge5,1631686023.8098261,24.1
edge5,1631686026.8177452,26.8
edge5,1631686029.8245556,26.3
edge5,1631686032.839814,26.7
edge5,1631686035.8667898,26.0
edge5,1631686038.8768966,27.3
edge5,1631686041.9186938,26.8
edge5,1631686044.941389,26.3
edge5,1631686047.9562666,26.6
edge5,1631686050.9741652,27.1
edge5,1631686053.9824736,26.6
edge5,1631686056.9916348,27.2
edge5,1631686060.0030591,22.5
edge5,1631686063.0194628,24.5
edge5,1631686066.0327652,22.1
edge5,1631686069.0579555,21.3
edge5,1631686072.0830584,20.6
edge5,1631686075.0971498,20.5
edge5,1631686078.1055403,19.6
edge5,1631686081.1121097,18.1
edge5,1631686084.1181931,17.8
edge5,1631686087.1239686,16.0
edge5,1631686090.1311603,2.0
edge5,1631686093.1383004,0.8
