edge_name,unix_timestamp,percentage_cpu_utilisation
edge5,1631685451.4104953,1.8
edge5,1631685454.4196205,25.6
edge5,1631685457.4327734,25.4
edge5,1631685460.4422503,24.5
edge5,1631685463.4590626,26.2
edge5,1631685466.4661708,25.6
edge5,1631685469.4726024,25.9
edge5,1631685472.4821217,24.8
edge5,1631685475.4941728,24.8
edge5,1631685478.5023854,25.6
edge5,1631685481.5093558,26.6
edge5,1631685484.5203366,26.3
edge5,1631685487.5347757,26.5
edge5,1631685490.5546782,24.3
edge5,1631685493.561767,24.5
edge5,1631685496.5740657,24.8
edge5,1631685499.582375,26.7
edge5,1631685502.5948975,24.8
edge5,1631685505.6127741,26.3
edge5,1631685508.7312732,26.4
edge5,1631685511.738349,25.8
edge5,1631685514.7559106,27.1
edge5,1631685517.769665,25.5
edge5,1631685520.7787576,27.2
edge5,1631685523.7901845,27.5
edge5,1631685526.8002539,18.4
edge5,1631685529.8075287,1.0
