edge_name,unix_timestamp,percentage_cpu_utilisation
edge5,1631685871.5921369,0.3
edge5,1631685874.602166,26.5
edge5,1631685877.6170864,25.3
edge5,1631685880.6437795,24.8
edge5,1631685883.6546118,25.1
edge5,1631685886.671219,25.4
edge5,1631685889.6793013,26.3
edge5,1631685892.690926,25.8
edge5,1631685895.6998901,26.1
edge5,1631685898.7465122,24.6
edge5,1631685901.753491,25.7
edge5,1631685904.7602034,25.9
edge5,1631685907.784126,25.4
edge5,1631685910.7999022,25.4
edge5,1631685913.8075755,26.1
edge5,1631685916.81752,26.3
edge5,1631685919.8371801,26.1
edge5,1631685922.8484874,25.5
edge5,1631685925.856577,23.8
edge5,1631685928.924126,22.6
edge5,1631685931.9328845,20.4
edge5,1631685934.9417272,21.8
edge5,1631685937.9625006,21.3
edge5,1631685940.9688222,19.5
edge5,1631685943.9889355,22.1
edge5,1631685946.9952333,23.1
edge5,1631685950.0033371,0.5
edge5,1631685953.010754,1.0
edge5,1631685956.0182626,0.3
edge5,1631685959.0255997,2.5
