edge_name,unix_timestamp,percentage_cpu_utilisation
edge5,1631684282.7201798,1.0
edge5,1631684285.7282019,23.4
edge5,1631684288.7353303,23.1
edge5,1631684291.7426875,22.9
edge5,1631684294.7502766,23.4
edge5,1631684297.76004,24.3
edge5,1631684300.7714782,24.2
edge5,1631684303.7781851,20.6
edge5,1631684306.7860148,23.6
edge5,1631684309.7924657,19.6
edge5,1631684312.8024058,23.3
edge5,1631684315.8223393,22.7
edge5,1631684318.8291833,22.7
edge5,1631684321.837489,21.9
edge5,1631684324.8431344,23.4
edge5,1631684327.855047,22.6
edge5,1631684330.8661535,22.5
edge5,1631684333.8760793,23.7
edge5,1631684336.8872144,24.6
edge5,1631684339.8936827,24.1
edge5,1631684342.903106,22.5
edge5,1631684345.9115505,21.2
edge5,1631684348.920474,24.1
edge5,1631684351.9292028,21.9
edge5,1631684354.9389555,23.3
edge5,1631684357.9460976,21.7
edge5,1631684360.9535384,0.5
edge5,1631684363.960983,0.5
edge5,1631684366.9685662,1.0
