edge_name,unix_timestamp,percentage_cpu_utilisation
edge5,1631686649.3120286,8.3
edge5,1631686652.318829,26.2
edge5,1631686655.330885,26.0
edge5,1631686658.3424258,25.9
edge5,1631686661.351323,27.9
edge5,1631686664.3837235,27.2
edge5,1631686667.3934755,26.8
edge5,1631686670.4027228,25.7
edge5,1631686673.4459991,27.0
edge5,1631686676.4581473,26.8
edge5,1631686679.4736814,27.8
edge5,1631686682.5027716,27.2
edge5,1631686685.511324,27.4
edge5,1631686688.5190933,26.5
edge5,1631686691.5291193,25.4
edge5,1631686694.54273,25.8
edge5,1631686697.562117,26.7
edge5,1631686700.5701222,25.3
edge5,1631686703.5916183,23.3
edge5,1631686706.6010969,22.8
edge5,1631686709.6211987,21.9
edge5,1631686712.6313155,20.2
edge5,1631686715.6400802,23.6
edge5,1631686718.6568503,20.5
edge5,1631686721.6900735,20.5
edge5,1631686724.7060657,11.4
edge5,1631686727.713382,0.8
edge5,1631686730.7207403,2.8
edge5,1631686733.7281015,0.5
edge5,1631686736.7355897,0.5
