edge_name,unix_timestamp,percentage_cpu_utilisation
edge5,1631683787.5821314,9.4
edge5,1631683790.5968275,17.9
edge5,1631683793.6035802,17.5
edge5,1631683796.6108289,16.8
edge5,1631683799.6240938,16.5
edge5,1631683802.6320086,17.1
edge5,1631683805.645039,16.1
edge5,1631683808.6514318,20.2
edge5,1631683811.658705,17.5
edge5,1631683814.663278,20.7
edge5,1631683817.6707363,19.4
edge5,1631683820.6780932,18.2
edge5,1631683823.6840792,18.7
edge5,1631683826.6978352,18.9
edge5,1631683829.7137315,15.2
edge5,1631683832.7199678,17.1
edge5,1631683835.7286992,17.9
edge5,1631683838.7392058,17.3
edge5,1631683841.7467444,18.6
edge5,1631683844.7535956,18.5
edge5,1631683847.7601557,18.6
edge5,1631683850.7694366,16.5
edge5,1631683853.7770514,17.0
edge5,1631683856.7842803,18.3
edge5,1631683859.7917821,17.3
edge5,1631683862.8030329,8.5
edge5,1631683865.8101823,1.5
edge5,1631683868.8176594,0.3
