edge1,1631503621.4743614,1.9
edge1,1631503626.5235765,0.3
edge1,1631503631.5493355,1.1
edge1,1631503637.5923102,1.4
edge1,1631503642.609986,0.5
edge1,1631503647.6398692,1.4
