-----------------------------------------------------------
Server listening on 5201
-----------------------------------------------------------
Accepted connection from 192.168.2.4, port 34334
[  5] local 192.168.2.1 port 5201 connected to 192.168.2.4 port 52496
[ ID] Interval           Transfer     Bitrate         Jitter    Lost/Total Datagrams
[  5]   0.00-1.00   sec   730 KBytes  5.98 Mbits/sec  0.506 ms  0/516 (0%)  
[  5]   1.00-2.00   sec   734 KBytes  6.01 Mbits/sec  0.316 ms  0/519 (0%)  
[  5]   2.00-3.00   sec   732 KBytes  6.00 Mbits/sec  0.339 ms  0/518 (0%)  
[  5]   3.00-4.00   sec   731 KBytes  5.99 Mbits/sec  0.775 ms  0/517 (0%)  
[  5]   4.00-5.00   sec   734 KBytes  6.01 Mbits/sec  0.480 ms  0/519 (0%)  
[  5]   5.00-6.00   sec   732 KBytes  6.00 Mbits/sec  0.496 ms  0/518 (0%)  
[  5]   6.00-7.00   sec   732 KBytes  6.00 Mbits/sec  0.444 ms  0/518 (0%)  
[  5]   7.00-8.00   sec   732 KBytes  6.00 Mbits/sec  0.569 ms  0/518 (0%)  
[  5]   8.00-9.00   sec   732 KBytes  6.00 Mbits/sec  0.403 ms  0/518 (0%)  
[  5]   9.00-10.00  sec   732 KBytes  6.00 Mbits/sec  0.603 ms  0/518 (0%)  
[  5]  10.00-11.00  sec   731 KBytes  5.99 Mbits/sec  0.332 ms  0/517 (0%)  
[  5]  11.00-12.00  sec   732 KBytes  6.00 Mbits/sec  0.345 ms  0/518 (0%)  
[  5]  12.00-13.00  sec   732 KBytes  6.00 Mbits/sec  0.375 ms  0/518 (0%)  
[  5]  13.00-14.00  sec   732 KBytes  6.00 Mbits/sec  0.504 ms  0/518 (0%)  
[  5]  14.00-15.00  sec   732 KBytes  6.00 Mbits/sec  0.399 ms  0/518 (0%)  
[  5]  15.00-16.00  sec   732 KBytes  6.00 Mbits/sec  0.494 ms  0/518 (0%)  
[  5]  16.00-17.00  sec   732 KBytes  6.00 Mbits/sec  0.539 ms  0/518 (0%)  
[  5]  17.00-18.00  sec   732 KBytes  6.00 Mbits/sec  0.606 ms  0/518 (0%)  
[  5]  18.00-19.00  sec   732 KBytes  6.00 Mbits/sec  0.578 ms  0/518 (0%)  
[  5]  19.00-20.00  sec   732 KBytes  6.00 Mbits/sec  0.539 ms  0/518 (0%)  
[  5]  20.00-21.00  sec   732 KBytes  6.00 Mbits/sec  0.492 ms  0/518 (0%)  
[  5]  21.00-22.00  sec   732 KBytes  6.00 Mbits/sec  0.394 ms  0/518 (0%)  
[  5]  22.00-23.00  sec   732 KBytes  6.00 Mbits/sec  0.350 ms  0/518 (0%)  
[  5]  23.00-24.00  sec   731 KBytes  5.99 Mbits/sec  0.427 ms  0/517 (0%)  
[  5]  24.00-25.00  sec   732 KBytes  6.00 Mbits/sec  0.907 ms  0/518 (0%)  
[  5]  25.00-26.00  sec   734 KBytes  6.01 Mbits/sec  0.451 ms  0/519 (0%)  
[  5]  26.00-27.00  sec   732 KBytes  6.00 Mbits/sec  0.393 ms  0/518 (0%)  
[  5]  27.00-28.00  sec   731 KBytes  5.99 Mbits/sec  0.381 ms  0/517 (0%)  
[  5]  28.00-29.00  sec   734 KBytes  6.01 Mbits/sec  0.507 ms  0/519 (0%)  
[  5]  29.00-30.00  sec   732 KBytes  6.00 Mbits/sec  0.422 ms  0/518 (0%)  
[  5]  30.00-31.00  sec   732 KBytes  6.00 Mbits/sec  0.458 ms  0/518 (0%)  
[  5]  31.00-32.00  sec   731 KBytes  5.99 Mbits/sec  0.368 ms  0/517 (0%)  
[  5]  32.00-33.00  sec   734 KBytes  6.01 Mbits/sec  0.402 ms  0/519 (0%)  
[  5]  33.00-34.00  sec   731 KBytes  5.99 Mbits/sec  0.261 ms  0/517 (0%)  
[  5]  34.00-35.00  sec   732 KBytes  6.00 Mbits/sec  0.412 ms  0/518 (0%)  
[  5]  35.00-36.00  sec   732 KBytes  6.00 Mbits/sec  0.356 ms  0/518 (0%)  
[  5]  36.00-37.00  sec   732 KBytes  6.00 Mbits/sec  0.314 ms  0/518 (0%)  
