edge4,1631516879.3417637,1.0
edge4,1631516884.3570158,2.5
edge4,1631516889.3716028,1.2
edge4,1631516894.3883812,0.7
edge4,1631516899.4022741,0.0
edge4,1631516904.4158442,0.5
edge4,1631516909.43286,0.0
edge4,1631516914.445965,0.3
edge4,1631516919.458977,0.5
edge4,1631516924.4745717,0.3
edge4,1631516929.5086503,0.2
edge4,1631516934.5221038,1.5
edge4,1631516939.5376632,0.5
