-----------------------------------------------------------
Server listening on 5201
-----------------------------------------------------------
Accepted connection from 192.168.2.4, port 52326
[  5] local 192.168.2.5 port 5201 connected to 192.168.2.4 port 40189
[ ID] Interval           Transfer     Bitrate         Jitter    Lost/Total Datagrams
[  5]   0.00-1.00   sec  1.95 MBytes  16.3 Mbits/sec  1.049 ms  0/1410 (0%)  
[  5]   1.00-2.01   sec  2.01 MBytes  16.7 Mbits/sec  1.788 ms  0/1452 (0%)  
[  5]   2.01-3.00   sec  2.01 MBytes  17.0 Mbits/sec  1.092 ms  0/1459 (0%)  
[  5]   3.00-4.00   sec  2.01 MBytes  16.8 Mbits/sec  1.241 ms  0/1452 (0%)  
[  5]   4.00-5.00   sec  1.99 MBytes  16.7 Mbits/sec  1.559 ms  0/1439 (0%)  
[  5]   5.00-6.00   sec  2.00 MBytes  16.8 Mbits/sec  1.029 ms  0/1451 (0%)  
[  5]   6.00-7.00   sec  1.97 MBytes  16.5 Mbits/sec  1.155 ms  0/1428 (0%)  
[  5]   7.00-8.00   sec  2.00 MBytes  16.8 Mbits/sec  1.113 ms  0/1447 (0%)  
[  5]   8.00-9.00   sec  2.01 MBytes  16.9 Mbits/sec  1.273 ms  0/1456 (0%)  
[  5]   9.00-10.00  sec  1.97 MBytes  16.6 Mbits/sec  1.184 ms  0/1430 (0%)  
[  5]  10.00-11.00  sec  2.01 MBytes  16.9 Mbits/sec  1.524 ms  0/1459 (0%)  
[  5]  11.00-12.00  sec  2.01 MBytes  16.8 Mbits/sec  1.160 ms  0/1453 (0%)  
[  5]  12.00-13.00  sec  1.99 MBytes  16.7 Mbits/sec  1.029 ms  0/1442 (0%)  
[  5]  13.00-14.00  sec  1.99 MBytes  16.7 Mbits/sec  1.190 ms  0/1444 (0%)  
[  5]  14.00-15.00  sec  1.98 MBytes  16.6 Mbits/sec  1.429 ms  0/1434 (0%)  
[  5]  15.00-16.00  sec  1.99 MBytes  16.7 Mbits/sec  1.594 ms  0/1443 (0%)  
[  5]  16.00-17.00  sec  2.00 MBytes  16.8 Mbits/sec  1.220 ms  0/1451 (0%)  
[  5]  17.00-18.00  sec  1.99 MBytes  16.7 Mbits/sec  1.071 ms  0/1442 (0%)  
[  5]  18.00-19.00  sec  2.01 MBytes  16.8 Mbits/sec  1.112 ms  0/1454 (0%)  
[  5]  19.00-20.00  sec  2.01 MBytes  16.8 Mbits/sec  1.405 ms  0/1453 (0%)  
[  5]  20.00-21.00  sec  2.00 MBytes  16.8 Mbits/sec  1.125 ms  0/1450 (0%)  
[  5]  21.00-22.00  sec  2.01 MBytes  16.9 Mbits/sec  1.162 ms  0/1456 (0%)  
[  5]  22.00-23.00  sec  2.01 MBytes  16.8 Mbits/sec  1.108 ms  0/1453 (0%)  
[  5]  23.00-24.00  sec  1.97 MBytes  16.5 Mbits/sec  1.215 ms  0/1428 (0%)  
[  5]  24.00-25.00  sec  2.00 MBytes  16.8 Mbits/sec  1.152 ms  0/1449 (0%)  
[  5]  25.00-26.00  sec  1.97 MBytes  16.5 Mbits/sec  1.081 ms  0/1428 (0%)  
[  5]  26.00-27.00  sec  2.00 MBytes  16.8 Mbits/sec  1.328 ms  0/1451 (0%)  
[  5]  27.00-28.00  sec  2.00 MBytes  16.8 Mbits/sec  1.080 ms  0/1448 (0%)  
[  5]  28.00-29.00  sec  2.01 MBytes  16.9 Mbits/sec  1.057 ms  0/1455 (0%)  
