-----------------------------------------------------------
Server listening on 5201
-----------------------------------------------------------
Accepted connection from 192.168.2.4, port 51912
[  5] local 192.168.2.5 port 5201 connected to 192.168.2.4 port 44969
[ ID] Interval           Transfer     Bitrate         Jitter    Lost/Total Datagrams
[  5]   0.00-1.00   sec  1.66 MBytes  13.9 Mbits/sec  0.656 ms  0/1204 (0%)  
[  5]   1.00-2.00   sec  1.67 MBytes  14.0 Mbits/sec  0.704 ms  0/1210 (0%)  
[  5]   2.00-3.00   sec  1.67 MBytes  14.0 Mbits/sec  0.759 ms  0/1208 (0%)  
[  5]   3.00-4.00   sec  1.67 MBytes  14.0 Mbits/sec  0.689 ms  0/1209 (0%)  
[  5]   4.00-5.00   sec  1.67 MBytes  14.0 Mbits/sec  0.658 ms  0/1208 (0%)  
[  5]   5.00-6.00   sec  1.67 MBytes  14.0 Mbits/sec  0.634 ms  0/1208 (0%)  
[  5]   6.00-7.00   sec  1.67 MBytes  14.0 Mbits/sec  0.691 ms  0/1210 (0%)  
[  5]   7.00-8.00   sec  1.66 MBytes  14.0 Mbits/sec  0.663 ms  0/1205 (0%)  
[  5]   8.00-9.00   sec  1.67 MBytes  14.0 Mbits/sec  0.659 ms  0/1212 (0%)  
[  5]   9.00-10.00  sec  1.67 MBytes  14.0 Mbits/sec  0.676 ms  0/1209 (0%)  
[  5]  10.00-11.00  sec  1.67 MBytes  14.0 Mbits/sec  0.734 ms  0/1208 (0%)  
[  5]  11.00-12.00  sec  1.67 MBytes  14.0 Mbits/sec  0.662 ms  0/1209 (0%)  
[  5]  12.00-13.00  sec  1.67 MBytes  14.0 Mbits/sec  0.656 ms  0/1208 (0%)  
[  5]  13.00-14.00  sec  1.67 MBytes  14.0 Mbits/sec  0.851 ms  0/1207 (0%)  
[  5]  14.00-15.00  sec  1.67 MBytes  14.0 Mbits/sec  0.705 ms  0/1209 (0%)  
[  5]  15.00-16.00  sec  1.67 MBytes  14.0 Mbits/sec  0.833 ms  0/1210 (0%)  
[  5]  16.00-17.00  sec  1.67 MBytes  14.0 Mbits/sec  0.678 ms  0/1209 (0%)  
[  5]  17.00-18.00  sec  1.67 MBytes  14.0 Mbits/sec  0.700 ms  0/1208 (0%)  
[  5]  18.00-19.00  sec  1.67 MBytes  14.0 Mbits/sec  0.637 ms  0/1209 (0%)  
[  5]  19.00-20.00  sec  1.67 MBytes  14.0 Mbits/sec  0.674 ms  0/1207 (0%)  
[  5]  20.00-21.00  sec  1.67 MBytes  14.0 Mbits/sec  0.665 ms  0/1210 (0%)  
[  5]  21.00-22.00  sec  1.67 MBytes  14.0 Mbits/sec  0.628 ms  0/1207 (0%)  
[  5]  22.00-23.00  sec  1.67 MBytes  14.0 Mbits/sec  0.679 ms  0/1210 (0%)  
[  5]  23.00-24.00  sec  1.67 MBytes  14.0 Mbits/sec  0.718 ms  0/1208 (0%)  
[  5]  24.00-25.00  sec  1.67 MBytes  14.0 Mbits/sec  0.624 ms  0/1208 (0%)  
[  5]  25.00-26.00  sec  1.67 MBytes  14.0 Mbits/sec  0.615 ms  0/1210 (0%)  
[  5]  26.00-27.00  sec  1.67 MBytes  14.0 Mbits/sec  0.660 ms  0/1208 (0%)  
[  5]  27.00-28.00  sec  1.67 MBytes  14.0 Mbits/sec  0.604 ms  0/1208 (0%)  
[  5]  28.00-29.00  sec  1.67 MBytes  14.0 Mbits/sec  0.751 ms  0/1209 (0%)  
[  5]  29.00-30.00  sec  1.67 MBytes  14.0 Mbits/sec  0.683 ms  0/1208 (0%)  
[  5]  30.00-31.00  sec  1.67 MBytes  14.0 Mbits/sec  0.783 ms  0/1208 (0%)  
[  5]  31.00-32.00  sec  1.67 MBytes  14.0 Mbits/sec  0.667 ms  0/1210 (0%)  
[  5]  32.00-33.00  sec  1.67 MBytes  14.0 Mbits/sec  0.750 ms  0/1209 (0%)  
[  5]  33.00-34.00  sec  1.67 MBytes  14.0 Mbits/sec  0.674 ms  0/1208 (0%)  
[  5]  34.00-35.00  sec  1.67 MBytes  14.0 Mbits/sec  0.696 ms  0/1208 (0%)  
[  5]  35.00-36.00  sec  1.67 MBytes  14.0 Mbits/sec  0.685 ms  0/1209 (0%)  
[  5]  36.00-37.00  sec  1.67 MBytes  14.0 Mbits/sec  0.650 ms  0/1209 (0%)  
[  5]  37.00-38.00  sec  1.67 MBytes  14.0 Mbits/sec  0.660 ms  0/1207 (0%)  
[  5]  38.00-39.00  sec  1.67 MBytes  14.0 Mbits/sec  0.611 ms  0/1209 (0%)  
[  5]  39.00-40.00  sec  1.67 MBytes  14.0 Mbits/sec  0.689 ms  0/1208 (0%)  
[  5]  40.00-41.00  sec  1.67 MBytes  14.0 Mbits/sec  0.666 ms  0/1210 (0%)  
