Connecting to host 192.168.2.5, port 5201
[  5] local 192.168.2.4 port 35305 connected to 192.168.2.5 port 5201
[ ID] Interval           Transfer     Bitrate         Total Datagrams
[  5]   0.00-1.00   sec  1.94 MBytes  16.3 Mbits/sec  1406  
[  5]   1.00-2.00   sec  1.87 MBytes  15.7 Mbits/sec  1352  
[  5]   2.00-3.00   sec  1.83 MBytes  15.4 Mbits/sec  1326  
[  5]   3.00-4.00   sec  1.45 MBytes  12.2 Mbits/sec  1053  
[  5]   4.00-5.00   sec  1.72 MBytes  14.5 Mbits/sec  1248  
[  5]   5.00-6.00   sec  1.62 MBytes  13.6 Mbits/sec  1170  
[  5]   6.00-7.00   sec  1.74 MBytes  14.6 Mbits/sec  1261  
[  5]   7.00-8.00   sec  1.94 MBytes  16.3 Mbits/sec  1404  
[  5]   8.00-9.00   sec  1.94 MBytes  16.3 Mbits/sec  1407  
[  5]   9.00-10.00  sec  1.96 MBytes  16.4 Mbits/sec  1417  
[  5]  10.00-11.00  sec  1.93 MBytes  16.2 Mbits/sec  1401  
[  5]  11.00-12.00  sec  1.94 MBytes  16.3 Mbits/sec  1404  
[  5]  12.00-13.00  sec  1.78 MBytes  14.9 Mbits/sec  1287  
[  5]  13.00-14.00  sec  1.92 MBytes  16.1 Mbits/sec  1391  
[  5]  14.00-15.00  sec  1.97 MBytes  16.6 Mbits/sec  1430  
[  5]  15.00-16.00  sec  1.78 MBytes  14.9 Mbits/sec  1287  
[  5]  16.00-17.00  sec  1.88 MBytes  15.8 Mbits/sec  1365  
[  5]  17.00-18.00  sec  1.88 MBytes  15.8 Mbits/sec  1365  
[  5]  18.00-19.00  sec  1.87 MBytes  15.7 Mbits/sec  1352  
[  5]  19.00-20.00  sec  1.56 MBytes  13.1 Mbits/sec  1131  
[  5]  20.00-21.00  sec  1.67 MBytes  14.0 Mbits/sec  1209  
[  5]  21.00-22.00  sec  1.90 MBytes  16.0 Mbits/sec  1378  
[  5]  22.00-23.00  sec  1.88 MBytes  15.8 Mbits/sec  1365  
