edge_name,unix_timestamp,percentage_cpu_utilisation
edge1, 1632176687.972964, 0.5
edge1, 1632176690.9798362, 0.0
edge1, 1632176693.9884071, 0.5
edge1, 1632176696.9992385, 1.6
edge1, 1632176700.0201814, 0.5
edge1, 1632176703.0282302, 0.3
edge1, 1632176706.0374386, 0.8
edge1, 1632176709.046157, 0.5
edge1, 1632176712.0547757, 0.3
