edge_name,unix_timestamp,percentage_cpu_utilisation
edge1, 1632175324.784888, 2.8
edge1, 1632175327.797802, 3.3
edge1, 1632175330.8091793, 3.5
edge1, 1632175333.819315, 3.3
edge1, 1632175336.8314247, 4.3
edge1, 1632175339.8430254, 4.1
edge1, 1632175342.8543015, 2.6
edge1, 1632175345.8656893, 4.3
edge1, 1632175348.8779058, 3.3
edge1, 1632175351.8970232, 4.1
edge1, 1632175354.9078052, 3.8
edge1, 1632175357.9210782, 2.3
edge1, 1632175360.9329176, 2.8
edge1, 1632175363.9466798, 4.5
edge1, 1632175366.959799, 4.8
edge1, 1632175369.9754002, 3.3
edge1, 1632175372.9871771, 2.8
edge1, 1632175375.998125, 2.6
edge1, 1632175379.0553658, 2.6
edge1, 1632175382.0660708, 4.3
edge1, 1632175385.0791385, 3.5
edge1, 1632175388.0913289, 4.3
edge1, 1632175391.1052403, 4.0
edge1, 1632175394.1214845, 5.5
edge1, 1632175397.1353123, 3.8
edge1, 1632175400.1440425, 1.0
edge1, 1632175403.1525664, 1.0
edge1, 1632175406.16115, 0.3
edge1, 1632175409.170903, 0.3
