edge_name,unix_timestamp,percentage_cpu_utilisation
edge1, 1632175192.8128173, 2.0
edge1, 1632175195.8252807, 4.5
edge1, 1632175198.9258504, 3.3
edge1, 1632175201.9370492, 4.0
edge1, 1632175204.9487274, 4.8
edge1, 1632175207.9613643, 4.3
edge1, 1632175210.976423, 4.5
edge1, 1632175213.998889, 3.8
edge1, 1632175217.0144064, 4.5
edge1, 1632175220.0270624, 3.8
edge1, 1632175223.0402126, 2.8
edge1, 1632175226.052201, 5.3
edge1, 1632175229.074833, 3.8
edge1, 1632175232.0890565, 3.1
edge1, 1632175235.1028602, 3.8
edge1, 1632175238.114035, 2.8
edge1, 1632175241.1269484, 4.8
edge1, 1632175244.1391966, 4.3
edge1, 1632175247.154661, 1.8
edge1, 1632175250.1664264, 4.5
edge1, 1632175253.1764832, 3.8
edge1, 1632175256.188438, 3.8
edge1, 1632175259.1988838, 4.0
edge1, 1632175262.212603, 4.5
edge1, 1632175265.2278783, 2.3
edge1, 1632175268.237895, 0.8
edge1, 1632175271.2462168, 0.3
edge1, 1632175274.2544458, 0.5
edge1, 1632175277.262908, 0.5
