edge_name,unix_timestamp,percentage_cpu_utilisation
edge1, 1632172800.0257056, 2.0
edge1, 1632172803.0343492, 3.0
edge1, 1632172806.043013, 3.0
edge1, 1632172809.0527444, 2.3
edge1, 1632172812.0655198, 1.5
edge1, 1632172815.0760024, 1.8
edge1, 1632172818.084551, 1.3
edge1, 1632172821.0944135, 2.8
edge1, 1632172824.1027296, 2.0
edge1, 1632172827.111009, 1.5
edge1, 1632172830.1201541, 1.8
edge1, 1632172833.1280618, 1.8
edge1, 1632172836.1373675, 3.3
edge1, 1632172839.1455362, 2.0
edge1, 1632172842.1557794, 2.5
edge1, 1632172845.165184, 1.5
edge1, 1632172848.1761947, 1.3
edge1, 1632172851.1844563, 1.5
edge1, 1632172854.1934707, 1.5
edge1, 1632172857.202056, 2.0
edge1, 1632172860.2131877, 1.5
edge1, 1632172863.221257, 2.3
edge1, 1632172866.2305517, 2.3
edge1, 1632172869.2408874, 1.3
edge1, 1632172872.25306, 1.5
edge1, 1632172875.2620518, 0.3
edge1, 1632172878.271477, 0.8
