edge_name,unix_timestamp,percentage_cpu_utilisation
edge1, 1632173194.5339177, 1.5
edge1, 1632173197.5470083, 4.1
edge1, 1632173200.5546908, 1.8
edge1, 1632173203.5727618, 3.8
edge1, 1632173206.5780787, 3.3
edge1, 1632173209.6127129, 3.5
edge1, 1632173212.621078, 1.8
edge1, 1632173215.6325974, 3.6
edge1, 1632173218.6430228, 3.1
edge1, 1632173221.6523085, 3.8
edge1, 1632173224.6598134, 1.8
edge1, 1632173227.6679451, 4.1
edge1, 1632173230.6758342, 2.6
edge1, 1632173233.6848345, 2.8
edge1, 1632173236.6942642, 2.6
edge1, 1632173239.7012682, 3.3
edge1, 1632173242.7098486, 2.6
edge1, 1632173245.7191606, 2.3
edge1, 1632173248.7281902, 2.8
edge1, 1632173251.7351935, 3.8
edge1, 1632173254.7426832, 3.8
edge1, 1632173257.750289, 1.6
edge1, 1632173260.7569213, 2.6
edge1, 1632173263.766977, 3.3
edge1, 1632173266.7766697, 2.8
edge1, 1632173269.7853794, 1.0
edge1, 1632173272.7943525, 0.5
