edge_name,unix_timestamp,percentage_cpu_utilisation
edge1, 1632175078.6960113, 1.8
edge1, 1632175081.7350338, 5.0
edge1, 1632175084.7496831, 3.1
edge1, 1632175087.767809, 2.3
edge1, 1632175090.784104, 3.1
edge1, 1632175093.7981253, 3.0
edge1, 1632175096.8119059, 3.1
edge1, 1632175099.823667, 2.8
edge1, 1632175102.8354383, 4.8
edge1, 1632175105.849122, 2.3
edge1, 1632175108.8801925, 2.8
edge1, 1632175111.8928525, 5.7
edge1, 1632175114.9067972, 2.6
edge1, 1632175117.9191868, 4.8
edge1, 1632175120.932528, 3.1
edge1, 1632175123.977054, 3.3
edge1, 1632175126.9932334, 3.8
edge1, 1632175130.0072236, 3.6
edge1, 1632175133.0195458, 4.3
edge1, 1632175136.0335531, 3.6
edge1, 1632175139.0466614, 2.8
edge1, 1632175142.0596144, 4.5
edge1, 1632175145.0686996, 4.1
edge1, 1632175148.0824413, 4.0
edge1, 1632175151.1116502, 3.8
edge1, 1632175154.1201706, 0.3
edge1, 1632175157.129279, 0.3
