edge_name,unix_timestamp,percentage_cpu_utilisation
edge1, 1632173566.3576024, 3.3
edge1, 1632173569.3682022, 3.8
edge1, 1632173572.3747709, 4.4
edge1, 1632173575.3812768, 4.8
edge1, 1632173578.389128, 4.6
edge1, 1632173581.4022882, 4.6
edge1, 1632173584.4106896, 4.3
edge1, 1632173587.4201047, 4.1
edge1, 1632173590.4274032, 3.1
edge1, 1632173593.435658, 4.1
edge1, 1632173596.4447002, 3.6
edge1, 1632173599.4559364, 4.1
edge1, 1632173602.4691164, 4.1
edge1, 1632173605.4798126, 4.6
edge1, 1632173608.5428226, 4.6
edge1, 1632173611.5540707, 3.6
edge1, 1632173614.5643082, 4.6
edge1, 1632173617.5734901, 3.1
edge1, 1632173620.5829594, 4.4
edge1, 1632173623.5992723, 3.8
edge1, 1632173626.610517, 2.8
edge1, 1632173629.6223812, 4.1
edge1, 1632173632.6344461, 4.7
edge1, 1632173635.6440923, 3.4
edge1, 1632173638.6550725, 4.1
edge1, 1632173641.663487, 1.0
edge1, 1632173644.6721165, 0.3
edge1, 1632173647.6828275, 0.3
edge1, 1632173650.6914487, 0.8
edge1, 1632173653.7002993, 1.5
