edge_name,unix_timestamp,percentage_cpu_utilisation
edge1, 1632173968.630988, 4.6
edge1, 1632173971.6422107, 2.4
edge1, 1632173974.6568098, 5.6
edge1, 1632173977.6697183, 6.6
edge1, 1632173980.6784422, 4.9
edge1, 1632173983.6909988, 2.1
edge1, 1632173986.703211, 6.3
edge1, 1632173989.7168305, 5.9
edge1, 1632173992.7269368, 5.2
edge1, 1632173995.738014, 2.9
edge1, 1632173998.7502425, 5.7
edge1, 1632174001.7617397, 6.6
edge1, 1632174004.7757628, 1.9
edge1, 1632174007.7896943, 4.4
edge1, 1632174010.812616, 6.6
edge1, 1632174013.8244054, 5.9
edge1, 1632174016.8352373, 2.4
edge1, 1632174019.918956, 5.4
edge1, 1632174022.9324987, 6.6
edge1, 1632174025.9447176, 4.2
edge1, 1632174028.9579244, 1.3
edge1, 1632174031.969074, 5.2
edge1, 1632174034.9822123, 6.4
edge1, 1632174037.9946184, 4.9
edge1, 1632174041.0044117, 1.9
edge1, 1632174044.0151637, 0.0
edge1, 1632174047.0253086, 1.0
edge1, 1632174050.034653, 0.5
