edge_name,unix_timestamp,percentage_cpu_utilisation
edge1, 1632173448.6059792, 2.5
edge1, 1632173451.6175191, 4.6
edge1, 1632173454.6285386, 3.8
edge1, 1632173457.6380677, 3.6
edge1, 1632173460.6471798, 3.9
edge1, 1632173463.65513, 2.8
edge1, 1632173466.6641657, 3.4
edge1, 1632173469.6754427, 4.1
edge1, 1632173472.6848702, 3.1
edge1, 1632173475.6939557, 4.6
edge1, 1632173478.703174, 3.6
edge1, 1632173481.710822, 3.8
edge1, 1632173484.7200017, 3.6
edge1, 1632173487.7369323, 3.6
edge1, 1632173490.7454813, 3.8
edge1, 1632173493.7544572, 2.3
edge1, 1632173496.7638013, 4.6
edge1, 1632173499.7738578, 3.1
edge1, 1632173502.787568, 3.6
edge1, 1632173505.796853, 5.1
edge1, 1632173508.807545, 4.6
edge1, 1632173511.8175948, 3.9
edge1, 1632173514.8277967, 4.1
edge1, 1632173517.8399124, 3.6
edge1, 1632173520.8477652, 4.8
edge1, 1632173523.8561146, 0.3
