edge_name,unix_timestamp,percentage_cpu_utilisation
edge1, 1632173690.9775522, 2.8
edge1, 1632173693.9922955, 6.1
edge1, 1632173697.0028632, 3.4
edge1, 1632173700.0365381, 3.6
edge1, 1632173703.043256, 5.1
edge1, 1632173706.0568817, 5.6
edge1, 1632173709.0662408, 2.9
edge1, 1632173712.07645, 5.1
edge1, 1632173715.0882857, 5.8
edge1, 1632173718.096533, 3.9
edge1, 1632173721.1102648, 3.4
edge1, 1632173724.1322803, 5.4
edge1, 1632173727.1397069, 4.6
edge1, 1632173730.150871, 3.4
edge1, 1632173733.1608052, 3.4
edge1, 1632173736.1730297, 5.8
edge1, 1632173739.1820347, 5.3
edge1, 1632173742.1908922, 2.9
edge1, 1632173745.2005687, 4.9
edge1, 1632173748.2127333, 5.8
edge1, 1632173751.2241492, 5.6
edge1, 1632173754.2340832, 1.6
edge1, 1632173757.2440262, 5.1
edge1, 1632173760.252216, 5.3
edge1, 1632173763.2618337, 4.9
edge1, 1632173766.2765615, 1.2
edge1, 1632173769.2859824, 1.0
