edge_name,unix_timestamp,percentage_cpu_utilisation
edge1, 1632172684.3224132, 0.8
edge1, 1632172687.3319762, 1.3
edge1, 1632172690.3405302, 1.8
edge1, 1632172693.3500655, 2.0
edge1, 1632172696.3584466, 1.3
edge1, 1632172699.3686874, 1.0
edge1, 1632172702.3788424, 0.8
edge1, 1632172705.3869982, 2.8
edge1, 1632172708.3955438, 1.5
edge1, 1632172711.4047427, 1.8
edge1, 1632172714.41094, 0.5
edge1, 1632172717.4239552, 1.5
edge1, 1632172720.4346204, 1.3
edge1, 1632172723.4436767, 1.5
edge1, 1632172726.4525886, 1.8
edge1, 1632172729.4613342, 1.5
edge1, 1632172732.4698052, 1.3
edge1, 1632172735.4792573, 1.5
edge1, 1632172738.4881818, 1.5
edge1, 1632172741.49727, 1.5
edge1, 1632172744.5051773, 1.5
edge1, 1632172747.5144274, 1.3
edge1, 1632172750.5233417, 3.0
edge1, 1632172753.5327897, 1.8
edge1, 1632172756.5419407, 1.8
edge1, 1632172759.552378, 0.0
edge1, 1632172762.5613158, 0.8
