edge_name,unix_timestamp,percentage_cpu_utilisation
edge1, 1632172418.1982393, 1.3
edge1, 1632172421.2062695, 0.5
edge1, 1632172424.217414, 1.0
edge1, 1632172427.2260714, 0.5
edge1, 1632172430.2345173, 0.8
edge1, 1632172433.2412815, 1.0
edge1, 1632172436.252009, 1.0
edge1, 1632172439.2604434, 0.8
edge1, 1632172442.2689908, 1.3
edge1, 1632172445.2772472, 1.3
edge1, 1632172448.2872684, 1.0
edge1, 1632172451.295948, 0.8
edge1, 1632172454.3042564, 1.0
edge1, 1632172457.3127553, 2.0
edge1, 1632172460.320386, 1.3
edge1, 1632172463.3292735, 0.5
edge1, 1632172466.3379087, 1.0
edge1, 1632172469.3464282, 0.5
edge1, 1632172472.354741, 0.5
edge1, 1632172475.3646712, 0.8
edge1, 1632172478.373114, 1.8
edge1, 1632172481.3814588, 0.5
edge1, 1632172484.388205, 0.8
edge1, 1632172487.3971736, 0.5
edge1, 1632172490.407333, 1.0
edge1, 1632172493.4154227, 0.7
edge1, 1632172496.4236767, 0.5
