edge_name,unix_timestamp,percentage_cpu_utilisation
edge1, 1632182653.3338563, 29.2
edge1, 1632182656.3425403, 28.9
edge1, 1632182659.3496826, 28.7
edge1, 1632182662.3579357, 28.8
edge1, 1632182665.3670628, 27.9
edge1, 1632182668.3748765, 27.5
edge1, 1632182671.3864527, 27.3
edge1, 1632182674.3959558, 27.0
edge1, 1632182677.4054325, 27.1
edge1, 1632182680.4144125, 27.6
edge1, 1632182683.423907, 27.7
edge1, 1632182686.4339607, 27.8
edge1, 1632182689.4434547, 27.8
edge1, 1632182692.453654, 28.1
edge1, 1632182695.4622192, 27.8
edge1, 1632182698.4707303, 28.2
edge1, 1632182701.478754, 28.6
edge1, 1632182704.48487, 27.9
edge1, 1632182707.494427, 28.1
edge1, 1632182710.5026104, 28.1
edge1, 1632182713.5096507, 28.7
edge1, 1632182716.5161529, 27.1
edge1, 1632182719.5231187, 27.5
edge1, 1632182722.5315154, 27.6
edge1, 1632182725.556164, 28.1
edge1, 1632182728.5657206, 2.8
