edge_name,unix_timestamp,percentage_cpu_utilisation
edge1, 1632179438.4473495, 15.9
edge1, 1632179441.4669771, 14.9
edge1, 1632179444.4754295, 15.1
edge1, 1632179447.4823291, 15.2
edge1, 1632179450.4936445, 15.7
edge1, 1632179453.5023875, 14.5
edge1, 1632179456.5109086, 14.1
edge1, 1632179459.5192637, 15.1
edge1, 1632179462.5272663, 14.0
edge1, 1632179465.5357785, 15.0
edge1, 1632179468.545336, 14.6
edge1, 1632179471.5538902, 14.1
edge1, 1632179474.562294, 14.6
edge1, 1632179477.5707567, 14.8
edge1, 1632179480.5795262, 14.2
edge1, 1632179483.5880642, 14.8
edge1, 1632179486.5995076, 14.5
edge1, 1632179489.6092618, 15.0
edge1, 1632179492.6185858, 14.0
edge1, 1632179495.6271915, 14.8
edge1, 1632179498.6357532, 14.9
edge1, 1632179501.6436143, 15.2
edge1, 1632179504.651555, 14.1
edge1, 1632179507.6633677, 14.0
edge1, 1632179510.6710503, 14.5
edge1, 1632179513.6866486, 0.8
