edge_name,unix_timestamp,percentage_cpu_utilisation
edge1, 1632179176.1911364, 8.9
edge1, 1632179179.2001994, 10.7
edge1, 1632179182.2087982, 10.4
edge1, 1632179185.2179248, 8.9
edge1, 1632179188.2274435, 10.2
edge1, 1632179191.2404127, 10.9
edge1, 1632179194.2500205, 10.7
edge1, 1632179197.2592635, 10.9
edge1, 1632179200.2802327, 10.4
edge1, 1632179203.2900114, 10.5
edge1, 1632179206.2988946, 10.6
edge1, 1632179209.3084724, 7.9
edge1, 1632179212.317733, 10.9
edge1, 1632179215.3270268, 9.8
edge1, 1632179218.3354225, 10.5
edge1, 1632179221.3460624, 10.1
edge1, 1632179224.362117, 10.8
edge1, 1632179227.3707187, 9.6
edge1, 1632179230.3777277, 11.1
edge1, 1632179233.3874474, 8.9
edge1, 1632179236.3992808, 9.4
edge1, 1632179239.4087963, 10.2
edge1, 1632179242.4172044, 11.1
edge1, 1632179245.4256907, 9.9
edge1, 1632179248.4341428, 10.5
edge1, 1632179251.4447215, 1.3
edge1, 1632179254.4556465, 0.5
