edge_name,unix_timestamp,percentage_cpu_utilisation
edge1, 1632182529.8498228, 27.1
edge1, 1632182532.8583438, 29.2
edge1, 1632182535.8669333, 26.5
edge1, 1632182538.8746634, 26.0
edge1, 1632182541.886422, 27.6
edge1, 1632182544.893502, 29.7
edge1, 1632182547.8996449, 26.3
edge1, 1632182550.905785, 26.7
edge1, 1632182553.9145017, 28.4
edge1, 1632182556.9239492, 28.5
edge1, 1632182559.9324062, 26.9
edge1, 1632182562.940375, 26.3
edge1, 1632182565.950477, 29.7
edge1, 1632182568.958691, 28.4
edge1, 1632182571.967788, 27.0
edge1, 1632182574.9761713, 27.4
edge1, 1632182577.986755, 29.6
edge1, 1632182580.9959311, 27.7
edge1, 1632182584.006691, 27.1
edge1, 1632182587.0295808, 27.5
edge1, 1632182590.0384452, 30.0
edge1, 1632182593.0472074, 27.3
edge1, 1632182596.0583055, 26.9
edge1, 1632182599.0703828, 28.3
edge1, 1632182602.0789266, 29.9
edge1, 1632182605.0887535, 1.3
edge1, 1632182608.0991795, 2.2
edge1, 1632182611.1104465, 1.3
