edge_name,unix_timestamp,percentage_cpu_utilisation
edge1, 1632180409.5823214, 28.0
edge1, 1632180412.5893617, 28.1
edge1, 1632180415.5991654, 27.4
edge1, 1632180418.607657, 27.3
edge1, 1632180421.6162326, 28.1
edge1, 1632180424.6243172, 27.7
edge1, 1632180427.6319487, 27.2
edge1, 1632180430.6408758, 27.9
edge1, 1632180433.6468663, 27.0
edge1, 1632180436.655597, 27.4
edge1, 1632180439.6642303, 28.0
edge1, 1632180442.672544, 27.9
edge1, 1632180445.680783, 28.2
edge1, 1632180448.6902106, 27.1
edge1, 1632180451.700269, 27.2
edge1, 1632180454.7073057, 27.6
edge1, 1632180457.7159295, 26.9
edge1, 1632180460.7243066, 27.3
edge1, 1632180463.7337067, 27.7
edge1, 1632180466.7420788, 27.0
edge1, 1632180469.7535763, 26.7
edge1, 1632180472.7611737, 27.9
edge1, 1632180475.76956, 27.0
edge1, 1632180478.7795897, 27.9
edge1, 1632180481.7877715, 27.5
edge1, 1632180484.7961993, 2.5
