edge_name,unix_timestamp,percentage_cpu_utilisation
edge1, 1632179677.3811824, 17.7
edge1, 1632179680.3901422, 18.3
edge1, 1632179683.398241, 16.3
edge1, 1632179686.4072247, 16.5
edge1, 1632179689.4161642, 17.3
edge1, 1632179692.422955, 17.6
edge1, 1632179695.4308403, 17.6
edge1, 1632179698.440371, 17.2
edge1, 1632179701.4488192, 18.0
edge1, 1632179704.460685, 18.4
edge1, 1632179707.4753633, 15.4
edge1, 1632179710.4851768, 18.8
edge1, 1632179713.492529, 18.7
edge1, 1632179716.5144827, 19.1
edge1, 1632179719.5224123, 18.0
edge1, 1632179722.5302048, 18.6
edge1, 1632179725.5425322, 18.3
edge1, 1632179728.5503714, 17.6
edge1, 1632179731.5574706, 15.4
edge1, 1632179734.5684087, 18.1
edge1, 1632179737.5789564, 17.5
edge1, 1632179740.5855765, 17.8
edge1, 1632179743.6058607, 17.1
edge1, 1632179746.6139698, 19.3
edge1, 1632179749.62224, 17.6
edge1, 1632179752.631901, 1.5
edge1, 1632179755.6433046, 1.5
edge1, 1632179758.6548216, 0.8
