edge_name,unix_timestamp,percentage_cpu_utilisation
edge1, 1632180722.340318, 26.4
edge1, 1632180725.3472972, 27.6
edge1, 1632180728.35636, 28.9
edge1, 1632180731.3647852, 26.8
edge1, 1632180734.3716905, 26.3
edge1, 1632180737.3806794, 28.1
edge1, 1632180740.3883488, 28.9
edge1, 1632180743.3949516, 27.6
edge1, 1632180746.405341, 26.0
edge1, 1632180749.414029, 28.5
edge1, 1632180752.4209669, 28.7
edge1, 1632180755.4325361, 26.7
edge1, 1632180758.4395647, 26.9
edge1, 1632180761.4529037, 30.0
edge1, 1632180764.4613452, 28.1
edge1, 1632180767.4683776, 26.6
edge1, 1632180770.4821234, 26.8
edge1, 1632180773.490984, 29.6
edge1, 1632180776.4997416, 27.5
edge1, 1632180779.5084136, 26.5
edge1, 1632180782.5185764, 28.2
edge1, 1632180785.5295901, 29.0
edge1, 1632180788.536087, 27.0
edge1, 1632180791.5432208, 26.6
edge1, 1632180794.5523088, 29.2
edge1, 1632180797.5604563, 2.7
