edge_name,unix_timestamp,percentage_cpu_utilisation
edge1, 1632180129.0454528, 27.4
edge1, 1632180132.0545743, 25.6
edge1, 1632180135.0640814, 26.7
edge1, 1632180138.072546, 26.5
edge1, 1632180141.0811887, 26.3
edge1, 1632180144.0892854, 25.7
edge1, 1632180147.0960329, 26.9
edge1, 1632180150.1024938, 27.3
edge1, 1632180153.1098964, 26.2
edge1, 1632180156.1180165, 26.5
edge1, 1632180159.126814, 27.0
edge1, 1632180162.1371243, 26.6
edge1, 1632180165.1466713, 26.0
edge1, 1632180168.1525068, 26.3
edge1, 1632180171.162268, 26.8
edge1, 1632180174.172989, 26.6
edge1, 1632180177.1820052, 26.3
edge1, 1632180180.1924493, 28.2
edge1, 1632180183.2006474, 25.8
edge1, 1632180186.208155, 26.7
edge1, 1632180189.215651, 26.3
edge1, 1632180192.2226095, 27.3
edge1, 1632180195.2316635, 26.7
edge1, 1632180198.2407627, 26.6
edge1, 1632180201.2497087, 26.2
edge1, 1632180204.2597487, 2.0
