edge_name,unix_timestamp,percentage_cpu_utilisation
edge1, 1632179029.4578145, 5.3
edge1, 1632179032.4682693, 5.9
edge1, 1632179035.4777737, 6.8
edge1, 1632179038.486706, 6.4
edge1, 1632179041.4965765, 7.8
edge1, 1632179044.506725, 5.6
edge1, 1632179047.5171556, 7.1
edge1, 1632179050.527399, 6.6
edge1, 1632179053.5387166, 6.6
edge1, 1632179056.5492373, 6.3
edge1, 1632179059.5597017, 7.1
edge1, 1632179062.5712469, 6.6
edge1, 1632179065.5820043, 7.1
edge1, 1632179068.5945485, 7.1
edge1, 1632179071.6052446, 7.3
edge1, 1632179074.6157653, 6.8
edge1, 1632179077.6271825, 7.1
edge1, 1632179080.6374137, 6.4
edge1, 1632179083.648889, 6.3
edge1, 1632179086.6608975, 6.8
edge1, 1632179089.6711066, 6.1
edge1, 1632179092.6811388, 6.6
edge1, 1632179095.6903393, 6.6
edge1, 1632179098.7003732, 6.1
edge1, 1632179101.709004, 6.4
edge1, 1632179104.7200315, 1.2
edge1, 1632179107.7309859, 1.0
