edge_name,unix_timestamp,percentage_cpu_utilisation
edge1, 1632183013.44175, 28.4
edge1, 1632183016.4510791, 28.2
edge1, 1632183019.459473, 29.6
edge1, 1632183022.4676855, 27.3
edge1, 1632183025.4767265, 27.8
edge1, 1632183028.485884, 28.1
edge1, 1632183031.4940038, 27.0
edge1, 1632183034.5029685, 27.5
edge1, 1632183037.5111275, 27.3
edge1, 1632183040.5180418, 28.0
edge1, 1632183043.5258002, 27.6
edge1, 1632183046.534357, 27.9
edge1, 1632183049.5450363, 27.7
edge1, 1632183052.5535846, 28.3
edge1, 1632183055.5622818, 27.7
edge1, 1632183058.5703785, 28.1
edge1, 1632183061.5781615, 28.3
edge1, 1632183064.5889797, 27.7
edge1, 1632183067.5974147, 28.5
edge1, 1632183070.605993, 27.7
edge1, 1632183073.6151285, 28.3
edge1, 1632183076.625432, 27.7
edge1, 1632183079.6366928, 27.2
edge1, 1632183082.6459332, 27.3
edge1, 1632183085.6547318, 27.2
edge1, 1632183088.6658187, 3.0
edge1, 1632183091.6760583, 1.5
