edge_name,unix_timestamp,percentage_cpu_utilisation
edge1, 1632180871.3467317, 27.0
edge1, 1632180874.3570356, 27.9
edge1, 1632180877.3650649, 27.7
edge1, 1632180880.374952, 27.9
edge1, 1632180883.3833296, 29.0
edge1, 1632180886.3920934, 28.1
edge1, 1632180889.4015954, 28.6
edge1, 1632180892.4101455, 27.3
edge1, 1632180895.4187436, 28.4
edge1, 1632180898.4298654, 27.8
edge1, 1632180901.4377656, 27.8
edge1, 1632180904.4469357, 28.1
edge1, 1632180907.4577718, 28.0
edge1, 1632180910.4688933, 27.9
edge1, 1632180913.478937, 27.9
edge1, 1632180916.4875538, 26.9
edge1, 1632180919.4962652, 27.0
edge1, 1632180922.5046978, 26.5
edge1, 1632180925.512433, 27.6
edge1, 1632180928.528715, 27.7
edge1, 1632180931.5371, 28.6
edge1, 1632180934.5458872, 27.8
edge1, 1632180937.5546882, 28.1
edge1, 1632180940.5650048, 28.2
edge1, 1632180943.5745833, 28.9
edge1, 1632180946.5839128, 1.8
