edge_name,unix_timestamp,percentage_cpu_utilisation
edge1, 1632183133.8543403, 27.9
edge1, 1632183136.8632474, 26.9
edge1, 1632183139.8692586, 28.4
edge1, 1632183142.8785088, 27.8
edge1, 1632183145.8854473, 28.2
edge1, 1632183148.8914738, 28.3
edge1, 1632183151.9010892, 27.3
edge1, 1632183154.9100497, 28.0
edge1, 1632183157.9194772, 28.4
edge1, 1632183160.9287784, 27.9
edge1, 1632183163.938118, 28.2
edge1, 1632183166.9468398, 27.8
edge1, 1632183169.9567258, 27.9
edge1, 1632183172.9627028, 29.3
edge1, 1632183175.9689922, 27.3
edge1, 1632183178.9756327, 28.6
edge1, 1632183181.9828022, 29.2
edge1, 1632183184.9903111, 28.3
edge1, 1632183187.9982872, 29.2
edge1, 1632183191.00659, 28.8
edge1, 1632183194.0139282, 29.3
edge1, 1632183197.0227344, 28.8
edge1, 1632183200.0319953, 27.5
edge1, 1632183203.0443225, 27.5
edge1, 1632183206.0528991, 27.5
edge1, 1632183209.0651166, 2.8
edge1, 1632183212.0759013, 2.0
edge1, 1632183215.0868316, 0.8
