Connecting to host 192.168.2.6, port 5201
[  5] local 192.168.2.1 port 58533 connected to 192.168.2.6 port 5201
[ ID] Interval           Transfer     Bitrate         Total Datagrams
[  5]   0.00-1.00   sec  2.56 MBytes  21.4 Mbits/sec  1851  
[  5]   1.00-2.00   sec  2.10 MBytes  17.6 Mbits/sec  1521  
[  5]   2.00-3.00   sec  1.99 MBytes  16.7 Mbits/sec  1443  
[  5]   3.00-4.00   sec  2.26 MBytes  19.0 Mbits/sec  1638  
[  5]   4.00-5.00   sec  2.05 MBytes  17.2 Mbits/sec  1483  
[  5]   5.00-6.00   sec  2.03 MBytes  17.0 Mbits/sec  1468  
[  5]   6.00-7.00   sec  2.12 MBytes  17.8 Mbits/sec  1534  
[  5]   7.00-8.00   sec  2.14 MBytes  17.9 Mbits/sec  1547  
[  5]   8.00-9.00   sec  2.06 MBytes  17.3 Mbits/sec  1495  
[  5]   9.00-10.00  sec  2.17 MBytes  18.2 Mbits/sec  1573  
[  5]  10.00-11.00  sec  1.87 MBytes  15.7 Mbits/sec  1352  
[  5]  11.00-12.00  sec  1.74 MBytes  14.6 Mbits/sec  1261  
[  5]  12.00-13.00  sec  2.10 MBytes  17.6 Mbits/sec  1521  
[  5]  13.00-14.00  sec  1.58 MBytes  13.3 Mbits/sec  1144  
[  5]  14.00-15.00  sec  1.74 MBytes  14.6 Mbits/sec  1261  
[  5]  15.00-16.00  sec  1.76 MBytes  14.8 Mbits/sec  1274  
[  5]  16.00-17.00  sec  1.88 MBytes  15.8 Mbits/sec  1365  
[  5]  17.00-18.00  sec  1.63 MBytes  13.7 Mbits/sec  1183  
[  5]  18.00-19.00  sec  1.97 MBytes  16.6 Mbits/sec  1430  
[  5]  19.00-20.00  sec  1.76 MBytes  14.8 Mbits/sec  1274  
[  5]  20.00-21.00  sec  1.88 MBytes  15.8 Mbits/sec  1365  
[  5]  21.00-22.00  sec  1.53 MBytes  12.8 Mbits/sec  1105  
[  5]  22.00-23.00  sec  2.08 MBytes  17.5 Mbits/sec  1509  
[  5]  23.00-24.00  sec  2.15 MBytes  18.1 Mbits/sec  1559  
[  5]  24.00-25.00  sec  1.96 MBytes  16.4 Mbits/sec  1417  
[  5]  25.00-26.00  sec  1.43 MBytes  12.0 Mbits/sec  1033  
[  5]  26.00-27.00  sec  1.48 MBytes  12.4 Mbits/sec  1073  
[  5]  27.00-28.00  sec  1.44 MBytes  12.0 Mbits/sec  1040  
[  5]  28.00-29.00  sec  1.67 MBytes  14.0 Mbits/sec  1209  
