Connecting to host 192.168.2.6, port 5201
[  5] local 192.168.2.1 port 45722 connected to 192.168.2.6 port 5201
[ ID] Interval           Transfer     Bitrate         Total Datagrams
[  5]   0.00-1.00   sec  3.47 MBytes  29.1 Mbits/sec  2513  
[  5]   1.00-2.00   sec  2.05 MBytes  17.2 Mbits/sec  1482  
[  5]   2.00-3.00   sec  1.97 MBytes  16.6 Mbits/sec  1430  
[  5]   3.00-4.00   sec  2.01 MBytes  16.9 Mbits/sec  1456  
[  5]   4.00-5.00   sec  1.56 MBytes  13.1 Mbits/sec  1131  
[  5]   5.00-6.00   sec  1.61 MBytes  13.5 Mbits/sec  1164  
[  5]   6.00-7.00   sec  1.70 MBytes  14.2 Mbits/sec  1230  
[  5]   7.00-8.00   sec  1.86 MBytes  15.6 Mbits/sec  1350  
[  5]   8.00-9.00   sec  1.90 MBytes  16.0 Mbits/sec  1378  
[  5]   9.00-10.00  sec  1.99 MBytes  16.7 Mbits/sec  1443  
[  5]  10.00-11.00  sec  2.10 MBytes  17.6 Mbits/sec  1521  
[  5]  11.00-12.00  sec  2.10 MBytes  17.6 Mbits/sec  1521  
[  5]  12.00-13.00  sec  1.97 MBytes  16.6 Mbits/sec  1430  
[  5]  13.00-14.00  sec  1.71 MBytes  14.3 Mbits/sec  1235  
[  5]  14.00-15.00  sec  1.33 MBytes  11.1 Mbits/sec  962  
[  5]  15.00-16.00  sec  1.80 MBytes  15.1 Mbits/sec  1300  
[  5]  16.00-17.00  sec  1.36 MBytes  11.4 Mbits/sec  988  
[  5]  17.00-18.00  sec  1.90 MBytes  16.0 Mbits/sec  1378  
[  5]  18.00-19.00  sec  1.85 MBytes  15.5 Mbits/sec  1339  
[  5]  19.00-20.00  sec  1.99 MBytes  16.7 Mbits/sec  1443  
[  5]  20.00-21.00  sec  1.74 MBytes  14.6 Mbits/sec  1261  
[  5]  21.00-22.00  sec  1.96 MBytes  16.4 Mbits/sec  1418  
[  5]  22.00-23.00  sec  1.90 MBytes  16.0 Mbits/sec  1377  
[  5]  23.00-24.00  sec  1.99 MBytes  16.7 Mbits/sec  1443  
[  5]  24.00-25.00  sec  1.96 MBytes  16.4 Mbits/sec  1417  
[  5]  25.00-26.00  sec  1.56 MBytes  13.1 Mbits/sec  1131  
[  5]  26.00-27.00  sec  2.14 MBytes  17.9 Mbits/sec  1547  
[  5]  27.00-28.00  sec  2.14 MBytes  17.9 Mbits/sec  1547  
[  5]  28.00-29.00  sec  1.88 MBytes  15.8 Mbits/sec  1365  
[  5]  29.00-30.00  sec  2.01 MBytes  16.9 Mbits/sec  1456  
[  5]  30.00-31.00  sec  1.87 MBytes  15.7 Mbits/sec  1352  
[  5]  31.00-32.00  sec  1.90 MBytes  16.0 Mbits/sec  1378  
[  5]  32.00-33.00  sec  2.21 MBytes  18.5 Mbits/sec  1599  
[  5]  33.00-34.00  sec  1.65 MBytes  13.9 Mbits/sec  1196  
[  5]  34.00-35.00  sec  1.67 MBytes  14.0 Mbits/sec  1209  
[  5]  35.00-36.00  sec  1.80 MBytes  15.1 Mbits/sec  1300  
[  5]  36.00-37.00  sec  1.81 MBytes  15.2 Mbits/sec  1313  
[  5]  37.00-38.00  sec  1.62 MBytes  13.6 Mbits/sec  1170  
[  5]  38.00-39.00  sec  1.74 MBytes  14.6 Mbits/sec  1261  
[  5]  39.00-40.00  sec  1.35 MBytes  11.3 Mbits/sec  975  
[  5]  40.00-41.00  sec  1.74 MBytes  14.6 Mbits/sec  1261  
[  5]  41.00-42.00  sec  2.15 MBytes  18.1 Mbits/sec  1560  
[  5]  42.00-43.00  sec  1.60 MBytes  13.4 Mbits/sec  1157  
[  5]  43.00-44.00  sec  1.88 MBytes  15.8 Mbits/sec  1365  
[  5]  44.00-45.00  sec  1.97 MBytes  16.6 Mbits/sec  1430  
[  5]  45.00-46.00  sec  1.88 MBytes  15.8 Mbits/sec  1365  
[  5]  46.00-47.00  sec  2.17 MBytes  18.2 Mbits/sec  1573  
[  5]  47.00-48.00  sec  1.80 MBytes  15.1 Mbits/sec  1300  
[  5]  48.00-49.00  sec  2.24 MBytes  18.8 Mbits/sec  1625  
[  5]  49.00-50.00  sec  2.08 MBytes  17.5 Mbits/sec  1508  
[  5]  50.00-51.00  sec  2.01 MBytes  16.9 Mbits/sec  1456  
[  5]  51.00-52.00  sec  2.10 MBytes  17.6 Mbits/sec  1521  
[  5]  52.00-53.00  sec  2.01 MBytes  16.9 Mbits/sec  1456  
[  5]  53.00-54.00  sec  2.05 MBytes  17.2 Mbits/sec  1482  
[  5]  54.00-55.00  sec  2.12 MBytes  17.8 Mbits/sec  1534  
[  5]  55.00-56.00  sec  1.99 MBytes  16.7 Mbits/sec  1443  
[  5]  56.00-57.00  sec  1.92 MBytes  16.1 Mbits/sec  1391  
[  5]  57.00-58.00  sec  1.92 MBytes  16.1 Mbits/sec  1391  
[  5]  58.00-59.01  sec  1.92 MBytes  16.0 Mbits/sec  1391  
[  5]  59.01-60.00  sec  2.03 MBytes  17.1 Mbits/sec  1469  
[  5]  60.00-61.00  sec  3.46 MBytes  29.1 Mbits/sec  2509  
[  5]  61.00-61.99  sec  3.97 MBytes  33.6 Mbits/sec  2876  
- - - - - - - - - - - - - - - - - - - - - - - - -
[ ID] Interval           Transfer     Bitrate         Jitter    Lost/Total Datagrams
[  5]   0.00-61.99  sec   122 MBytes  16.5 Mbits/sec  0.000 ms  0/88472 (0%)  sender
[  5]   0.00-61.99  sec  0.00 Bytes  0.00 bits/sec  0.000 ms  0/0 (0%)  receiver
