Connecting to host 192.168.2.6, port 5201
[  5] local 192.168.2.1 port 35974 connected to 192.168.2.6 port 5201
[ ID] Interval           Transfer     Bitrate         Total Datagrams
[  5]   0.00-1.00   sec  2.14 MBytes  18.0 Mbits/sec  1553  
[  5]   1.00-2.00   sec  2.15 MBytes  18.0 Mbits/sec  1554  
[  5]   2.00-3.00   sec  2.15 MBytes  18.0 Mbits/sec  1554  
[  5]   3.00-4.00   sec  2.08 MBytes  17.4 Mbits/sec  1505  
[  5]   4.00-5.00   sec  2.08 MBytes  17.5 Mbits/sec  1508  
[  5]   5.00-6.00   sec  2.12 MBytes  17.8 Mbits/sec  1534  
[  5]   6.00-7.00   sec  1.97 MBytes  16.6 Mbits/sec  1430  
[  5]   7.00-8.00   sec  1.99 MBytes  16.7 Mbits/sec  1443  
[  5]   8.00-9.00   sec  2.01 MBytes  16.9 Mbits/sec  1456  
[  5]   9.00-10.00  sec  2.14 MBytes  17.9 Mbits/sec  1547  
[  5]  10.00-11.00  sec  2.05 MBytes  17.2 Mbits/sec  1482  
[  5]  11.00-12.00  sec  2.03 MBytes  17.0 Mbits/sec  1469  
[  5]  12.00-13.00  sec  2.19 MBytes  18.4 Mbits/sec  1586  
[  5]  13.00-14.00  sec  2.17 MBytes  18.2 Mbits/sec  1573  
[  5]  14.00-15.00  sec  2.06 MBytes  17.3 Mbits/sec  1495  
[  5]  15.00-16.00  sec  2.06 MBytes  17.3 Mbits/sec  1495  
[  5]  16.00-17.00  sec  1.94 MBytes  16.3 Mbits/sec  1404  
[  5]  17.00-18.00  sec  2.10 MBytes  17.6 Mbits/sec  1521  
[  5]  18.00-19.00  sec  1.96 MBytes  16.4 Mbits/sec  1417  
[  5]  19.00-20.00  sec  1.97 MBytes  16.6 Mbits/sec  1430  
[  5]  20.00-21.00  sec  1.90 MBytes  16.0 Mbits/sec  1378  
[  5]  21.00-22.00  sec  1.96 MBytes  16.4 Mbits/sec  1417  
[  5]  22.00-23.00  sec  2.21 MBytes  18.5 Mbits/sec  1600  
[  5]  23.00-24.00  sec  2.06 MBytes  17.3 Mbits/sec  1494  
[  5]  24.00-25.00  sec  2.06 MBytes  17.3 Mbits/sec  1495  
[  5]  25.00-26.00  sec  1.74 MBytes  14.6 Mbits/sec  1261  
[  5]  26.00-27.00  sec  1.97 MBytes  16.6 Mbits/sec  1430  
[  5]  27.00-28.00  sec  1.94 MBytes  16.3 Mbits/sec  1404  
[  5]  28.00-29.00  sec  1.99 MBytes  16.7 Mbits/sec  1443  
[  5]  29.00-30.00  sec  2.24 MBytes  18.8 Mbits/sec  1625  
