-----------------------------------------------------------
Server listening on 5201
-----------------------------------------------------------
Accepted connection from 192.168.2.4, port 52394
[  5] local 192.168.2.1 port 5201 connected to 192.168.2.4 port 33897
[ ID] Interval           Transfer     Bitrate         Jitter    Lost/Total Datagrams
[  5]   0.00-1.00   sec  2.14 MBytes  17.9 Mbits/sec  1.042 ms  0/1548 (0%)  
[  5]   1.00-2.00   sec  1.99 MBytes  16.7 Mbits/sec  1.015 ms  0/1443 (0%)  
[  5]   2.00-3.00   sec  2.01 MBytes  16.9 Mbits/sec  1.009 ms  0/1456 (0%)  
[  5]   3.00-4.00   sec  2.01 MBytes  16.9 Mbits/sec  1.002 ms  0/1456 (0%)  
[  5]   4.00-5.00   sec  1.99 MBytes  16.7 Mbits/sec  1.098 ms  0/1443 (0%)  
[  5]   5.00-6.00   sec  1.99 MBytes  16.7 Mbits/sec  1.042 ms  0/1443 (0%)  
[  5]   6.00-7.00   sec  1.97 MBytes  16.5 Mbits/sec  1.115 ms  0/1427 (0%)  
[  5]   7.00-8.00   sec  2.01 MBytes  16.8 Mbits/sec  1.241 ms  0/1454 (0%)  
[  5]   8.00-9.00   sec  2.01 MBytes  16.8 Mbits/sec  1.440 ms  0/1453 (0%)  
[  5]   9.00-10.00  sec  1.99 MBytes  16.7 Mbits/sec  1.100 ms  0/1438 (0%)  
[  5]  10.00-11.00  sec  2.00 MBytes  16.8 Mbits/sec  1.509 ms  0/1447 (0%)  
[  5]  11.00-12.00  sec  2.01 MBytes  16.8 Mbits/sec  1.284 ms  0/1453 (0%)  
[  5]  12.00-13.00  sec  2.00 MBytes  16.8 Mbits/sec  1.568 ms  0/1446 (0%)  
[  5]  13.00-14.00  sec  2.00 MBytes  16.8 Mbits/sec  0.999 ms  0/1451 (0%)  
[  5]  14.00-15.00  sec  1.99 MBytes  16.7 Mbits/sec  0.997 ms  0/1444 (0%)  
[  5]  15.00-16.00  sec  1.97 MBytes  16.5 Mbits/sec  1.256 ms  0/1427 (0%)  
[  5]  16.00-17.00  sec  2.00 MBytes  16.8 Mbits/sec  1.507 ms  0/1450 (0%)  
[  5]  17.00-18.00  sec  1.99 MBytes  16.7 Mbits/sec  1.047 ms  0/1439 (0%)  
[  5]  18.00-19.00  sec  2.01 MBytes  16.9 Mbits/sec  1.038 ms  0/1456 (0%)  
[  5]  19.00-20.00  sec  2.01 MBytes  16.8 Mbits/sec  1.109 ms  0/1454 (0%)  
[  5]  20.00-21.00  sec  2.01 MBytes  16.8 Mbits/sec  1.251 ms  0/1452 (0%)  
[  5]  21.00-22.00  sec  2.00 MBytes  16.8 Mbits/sec  1.000 ms  0/1449 (0%)  
[  5]  22.00-23.00  sec  2.01 MBytes  16.9 Mbits/sec  1.056 ms  0/1456 (0%)  
[  5]  23.00-24.00  sec  1.97 MBytes  16.6 Mbits/sec  1.037 ms  0/1430 (0%)  
[  5]  24.00-25.00  sec  2.00 MBytes  16.8 Mbits/sec  1.419 ms  0/1449 (0%)  
[  5]  25.00-26.00  sec  1.99 MBytes  16.7 Mbits/sec  1.325 ms  0/1444 (0%)  
[  5]  26.00-27.00  sec  1.98 MBytes  16.6 Mbits/sec  1.023 ms  0/1436 (0%)  
[  5]  27.00-28.00  sec  2.01 MBytes  16.8 Mbits/sec  1.208 ms  0/1452 (0%)  
[  5]  28.00-29.00  sec  1.99 MBytes  16.7 Mbits/sec  1.226 ms  0/1443 (0%)  
[  5]  29.00-30.00  sec  2.01 MBytes  16.9 Mbits/sec  1.118 ms  0/1458 (0%)  
[  5]  30.00-31.00  sec  1.99 MBytes  16.7 Mbits/sec  1.291 ms  0/1439 (0%)  
[  5]  31.00-32.00  sec  1.96 MBytes  16.5 Mbits/sec  1.242 ms  0/1421 (0%)  
[  5]  32.00-33.00  sec  2.00 MBytes  16.7 Mbits/sec  1.055 ms  0/1445 (0%)  
[  5]  33.00-34.00  sec  2.01 MBytes  16.9 Mbits/sec  1.048 ms  0/1456 (0%)  
[  5]  34.00-35.00  sec  1.97 MBytes  16.6 Mbits/sec  1.067 ms  0/1430 (0%)  
[  5]  35.00-36.00  sec  2.01 MBytes  16.8 Mbits/sec  1.101 ms  0/1454 (0%)  
[  5]  36.00-37.00  sec  2.01 MBytes  16.8 Mbits/sec  1.111 ms  0/1454 (0%)  
[  5]  37.00-38.00  sec  1.97 MBytes  16.6 Mbits/sec  1.306 ms  0/1429 (0%)  
[  5]  38.00-39.00  sec  2.01 MBytes  16.9 Mbits/sec  1.310 ms  0/1455 (0%)  
[  5]  39.00-40.00  sec  2.00 MBytes  16.8 Mbits/sec  1.028 ms  0/1449 (0%)  
[  5]  40.00-41.00  sec  1.94 MBytes  16.3 Mbits/sec  1.018 ms  0/1404 (0%)  
[  5]  41.00-42.00  sec  1.97 MBytes  16.6 Mbits/sec  0.941 ms  0/1430 (0%)  
[  5]  42.00-43.00  sec  2.00 MBytes  16.8 Mbits/sec  1.301 ms  0/1450 (0%)  
[  5]  43.00-44.00  sec  1.97 MBytes  16.5 Mbits/sec  1.084 ms  0/1423 (0%)  
[  5]  44.00-45.00  sec  1.97 MBytes  16.6 Mbits/sec  0.982 ms  0/1430 (0%)  
[  5]  45.00-46.00  sec  1.96 MBytes  16.5 Mbits/sec  1.553 ms  0/1422 (0%)  
[  5]  46.00-47.00  sec  1.98 MBytes  16.6 Mbits/sec  1.059 ms  0/1437 (0%)  
[  5]  47.00-48.00  sec  1.99 MBytes  16.7 Mbits/sec  1.046 ms  0/1444 (0%)  
[  5]  48.00-49.00  sec  1.84 MBytes  15.4 Mbits/sec  1.252 ms  0/1332 (0%)  
[  5]  49.00-50.00  sec  1.98 MBytes  16.6 Mbits/sec  1.067 ms  0/1437 (0%)  
[  5]  50.00-51.00  sec  2.01 MBytes  16.9 Mbits/sec  1.074 ms  0/1456 (0%)  
[  5]  51.00-52.00  sec  1.99 MBytes  16.7 Mbits/sec  1.028 ms  0/1443 (0%)  
[  5]  52.00-53.00  sec  1.99 MBytes  16.7 Mbits/sec  1.011 ms  0/1442 (0%)  
[  5]  53.00-54.00  sec  1.92 MBytes  16.1 Mbits/sec  1.194 ms  0/1392 (0%)  
[  5]  54.00-55.00  sec  1.92 MBytes  16.1 Mbits/sec  0.986 ms  0/1391 (0%)  
[  5]  55.00-56.00  sec  1.83 MBytes  15.4 Mbits/sec  1.221 ms  0/1326 (0%)  
[  5]  56.00-57.00  sec  1.72 MBytes  14.4 Mbits/sec  1.226 ms  0/1247 (0%)  
[  5]  57.00-58.00  sec  1.76 MBytes  14.8 Mbits/sec  1.305 ms  0/1276 (0%)  
[  5]  58.00-59.00  sec  1.72 MBytes  14.4 Mbits/sec  0.991 ms  0/1247 (0%)  
[  5]  59.00-60.00  sec  1.70 MBytes  14.3 Mbits/sec  1.091 ms  0/1233 (0%)  
[  5]  60.00-61.00  sec  1.74 MBytes  14.6 Mbits/sec  1.149 ms  0/1261 (0%)  
[  5]  61.00-62.00  sec  1.67 MBytes  14.0 Mbits/sec  2.333 ms  0/1207 (0%)  
[  5]  62.00-63.00  sec  1.70 MBytes  14.3 Mbits/sec  1.623 ms  0/1232 (0%)  
[  5]  63.00-64.00  sec  1.64 MBytes  13.8 Mbits/sec  1.196 ms  0/1190 (0%)  
[  5]  64.00-65.00  sec  1.64 MBytes  13.7 Mbits/sec  1.990 ms  0/1186 (0%)  
[  5]  65.00-66.00  sec  1.69 MBytes  14.2 Mbits/sec  1.839 ms  0/1223 (0%)  
[  5]  66.00-67.00  sec  1.70 MBytes  14.3 Mbits/sec  1.128 ms  0/1231 (0%)  
[  5]  67.00-68.00  sec  1.65 MBytes  13.8 Mbits/sec  1.242 ms  0/1192 (0%)  
[  5]  68.00-69.00  sec  1.59 MBytes  13.4 Mbits/sec  1.669 ms  0/1154 (0%)  
[  5]  69.00-70.00  sec  1.61 MBytes  13.4 Mbits/sec  1.903 ms  0/1165 (0%)  
[  5]  70.00-71.00  sec  1.66 MBytes  14.0 Mbits/sec  1.644 ms  0/1201 (0%)  
[  5]  71.00-72.00  sec  1.52 MBytes  12.8 Mbits/sec  1.548 ms  0/1103 (0%)  
[  5]  72.00-73.00  sec  1.64 MBytes  13.7 Mbits/sec  1.471 ms  0/1186 (0%)  
[  5]  73.00-74.00  sec  1.64 MBytes  13.7 Mbits/sec  1.448 ms  0/1186 (0%)  
[  5]  74.00-75.00  sec  1.52 MBytes  12.7 Mbits/sec  1.791 ms  0/1098 (0%)  
[  5]  75.00-75.06  sec  96.2 KBytes  12.3 Mbits/sec  1.581 ms  0/68 (0%)  
- - - - - - - - - - - - - - - - - - - - - - - - -
[ ID] Interval           Transfer     Bitrate         Jitter    Lost/Total Datagrams
[  5]   0.00-75.06  sec   143 MBytes  16.0 Mbits/sec  1.581 ms  0/103474 (0%)  receiver
