[  5]  61.00-62.00  sec  1.45 MBytes  12.2 Mbits/sec  1.362 ms  0/1053 (0%)  
[  5]  62.00-63.00  sec  1.51 MBytes  12.6 Mbits/sec  1.484 ms  0/1091 (0%)  
[  5]  63.00-64.00  sec  1.51 MBytes  12.6 Mbits/sec  1.281 ms  0/1090 (0%)  
[  5]  64.00-65.00  sec  1.42 MBytes  11.9 Mbits/sec  2.364 ms  0/1027 (0%)  
[  5]  65.00-66.00  sec  1.49 MBytes  12.5 Mbits/sec  2.360 ms  0/1079 (0%)  
[  5]  66.00-67.00  sec  1.40 MBytes  11.8 Mbits/sec  1.561 ms  0/1017 (0%)  
[  5]  67.00-68.00  sec  1.47 MBytes  12.3 Mbits/sec  1.194 ms  0/1066 (0%)  
[  5]  68.00-69.00  sec  1.43 MBytes  12.0 Mbits/sec  1.783 ms  0/1034 (0%)  
[  5]  69.00-70.00  sec  1.35 MBytes  11.4 Mbits/sec  1.249 ms  0/981 (0%)  
[  5]  70.00-71.00  sec  1.35 MBytes  11.3 Mbits/sec  1.178 ms  0/975 (0%)  
[  5]  71.00-72.00  sec  1.41 MBytes  11.8 Mbits/sec  1.871 ms  0/1018 (0%)  
[  5]  72.00-73.00  sec  1.31 MBytes  11.0 Mbits/sec  1.999 ms  0/949 (0%)  
[  5]  73.00-74.00  sec  1.38 MBytes  11.5 Mbits/sec  1.279 ms  0/997 (0%)  
[  5]  74.00-75.00  sec  1.35 MBytes  11.4 Mbits/sec  2.246 ms  0/980 (0%)  
[  5]  75.00-75.06  sec  84.8 KBytes  11.9 Mbits/sec  1.113 ms  0/60 (0%)  
- - - - - - - - - - - - - - - - - - - - - - - - -
[ ID] Interval           Transfer     Bitrate         Jitter    Lost/Total Datagrams
[  5]   0.00-75.06  sec   135 MBytes  15.1 Mbits/sec  1.113 ms  0/98043 (0%)  receiver
