Connecting to host 192.168.2.5, port 5201
[  5] local 192.168.2.4 port 40337 connected to 192.168.2.5 port 5201
[ ID] Interval           Transfer     Bitrate         Total Datagrams
[  5]   0.00-1.00   sec  2.29 MBytes  19.2 Mbits/sec  1660  
[  5]   1.00-2.00   sec  2.17 MBytes  18.2 Mbits/sec  1573  
[  5]   2.00-3.00   sec  2.17 MBytes  18.2 Mbits/sec  1573  
[  5]   3.00-4.00   sec  2.17 MBytes  18.2 Mbits/sec  1573  
[  5]   4.00-5.00   sec  2.17 MBytes  18.2 Mbits/sec  1573  
[  5]   5.00-6.00   sec  2.17 MBytes  18.2 Mbits/sec  1571  
[  5]   6.00-7.00   sec  2.10 MBytes  17.6 Mbits/sec  1523  
[  5]   7.00-8.00   sec  2.17 MBytes  18.2 Mbits/sec  1573  
[  5]   8.00-9.00   sec  2.20 MBytes  18.4 Mbits/sec  1590  
[  5]   9.00-10.00  sec  2.15 MBytes  18.0 Mbits/sec  1556  
[  5]  10.00-11.00  sec  2.17 MBytes  18.2 Mbits/sec  1573  
[  5]  11.00-12.00  sec  2.15 MBytes  18.1 Mbits/sec  1560  
[  5]  12.00-13.00  sec  2.19 MBytes  18.4 Mbits/sec  1586  
[  5]  13.00-14.00  sec  2.15 MBytes  18.1 Mbits/sec  1560  
[  5]  14.00-15.00  sec  2.12 MBytes  17.8 Mbits/sec  1534  
[  5]  15.00-16.00  sec  2.15 MBytes  18.1 Mbits/sec  1560  
[  5]  16.00-17.00  sec  2.15 MBytes  18.1 Mbits/sec  1560  
[  5]  17.00-18.00  sec  2.15 MBytes  18.1 Mbits/sec  1560  
[  5]  18.00-19.00  sec  2.15 MBytes  18.1 Mbits/sec  1560  
[  5]  19.00-20.00  sec  2.21 MBytes  18.5 Mbits/sec  1599  
[  5]  20.00-21.00  sec  2.19 MBytes  18.4 Mbits/sec  1586  
[  5]  21.00-22.00  sec  2.12 MBytes  17.8 Mbits/sec  1534  
[  5]  22.00-23.00  sec  1.94 MBytes  16.3 Mbits/sec  1404  
[  5]  23.00-24.00  sec  2.14 MBytes  17.9 Mbits/sec  1547  
[  5]  24.00-25.00  sec  2.19 MBytes  18.3 Mbits/sec  1583  
[  5]  25.00-26.00  sec  2.19 MBytes  18.4 Mbits/sec  1589  
[  5]  26.00-27.00  sec  2.14 MBytes  17.9 Mbits/sec  1547  
[  5]  27.00-28.00  sec  2.17 MBytes  18.2 Mbits/sec  1573  
[  5]  28.00-29.00  sec  2.21 MBytes  18.5 Mbits/sec  1599  
[  5]  29.00-30.00  sec  2.19 MBytes  18.4 Mbits/sec  1586  
[  5]  30.00-31.00  sec  2.17 MBytes  18.2 Mbits/sec  1573  
[  5]  31.00-32.00  sec  2.14 MBytes  17.9 Mbits/sec  1547  
[  5]  32.00-33.00  sec  2.17 MBytes  18.2 Mbits/sec  1573  
[  5]  33.00-34.00  sec  2.19 MBytes  18.4 Mbits/sec  1586  
[  5]  34.00-35.00  sec  2.12 MBytes  17.8 Mbits/sec  1534  
[  5]  35.00-36.00  sec  2.12 MBytes  17.8 Mbits/sec  1534  
[  5]  36.00-37.00  sec  2.17 MBytes  18.2 Mbits/sec  1573  
[  5]  37.00-38.00  sec  2.15 MBytes  18.1 Mbits/sec  1560  
[  5]  38.00-39.00  sec  2.21 MBytes  18.5 Mbits/sec  1601  
[  5]  39.00-40.00  sec  2.10 MBytes  17.6 Mbits/sec  1519  
[  5]  40.00-41.00  sec  2.19 MBytes  18.4 Mbits/sec  1586  
[  5]  41.00-42.00  sec  2.19 MBytes  18.4 Mbits/sec  1586  
[  5]  42.00-43.00  sec  2.17 MBytes  18.2 Mbits/sec  1575  
[  5]  43.00-44.00  sec  2.13 MBytes  17.9 Mbits/sec  1545  
[  5]  44.00-45.00  sec  2.08 MBytes  17.5 Mbits/sec  1508  
[  5]  45.00-46.00  sec  2.08 MBytes  17.5 Mbits/sec  1508  
[  5]  46.00-47.00  sec  2.19 MBytes  18.4 Mbits/sec  1586  
[  5]  47.00-48.00  sec  2.15 MBytes  18.1 Mbits/sec  1560  
[  5]  48.00-49.00  sec  2.12 MBytes  17.8 Mbits/sec  1534  
[  5]  49.00-50.00  sec  2.19 MBytes  18.4 Mbits/sec  1586  
[  5]  50.00-51.00  sec  2.21 MBytes  18.5 Mbits/sec  1599  
[  5]  51.00-52.00  sec  2.12 MBytes  17.8 Mbits/sec  1534  
[  5]  52.00-53.00  sec  2.17 MBytes  18.2 Mbits/sec  1573  
[  5]  53.00-54.00  sec  2.17 MBytes  18.2 Mbits/sec  1573  
[  5]  54.00-55.00  sec  2.17 MBytes  18.2 Mbits/sec  1574  
[  5]  55.00-56.00  sec  2.12 MBytes  17.8 Mbits/sec  1533  
[  5]  56.00-57.00  sec  2.08 MBytes  17.5 Mbits/sec  1509  
[  5]  57.00-58.00  sec  1.92 MBytes  16.1 Mbits/sec  1390  
[  5]  58.00-59.00  sec  1.85 MBytes  15.5 Mbits/sec  1339  
[  5]  59.00-60.00  sec  1.80 MBytes  15.1 Mbits/sec  1300  
[  5]  60.00-61.00  sec  1.80 MBytes  15.1 Mbits/sec  1300  
[  5]  61.00-62.00  sec  1.81 MBytes  15.2 Mbits/sec  1313  
[  5]  62.00-63.00  sec  1.67 MBytes  14.0 Mbits/sec  1209  
[  5]  63.00-64.00  sec  1.63 MBytes  13.7 Mbits/sec  1183  
[  5]  64.00-65.00  sec  1.63 MBytes  13.7 Mbits/sec  1183  
[  5]  65.00-66.00  sec  1.67 MBytes  14.0 Mbits/sec  1209  
[  5]  66.00-67.00  sec  1.58 MBytes  13.3 Mbits/sec  1144  
[  5]  67.00-68.00  sec  1.60 MBytes  13.4 Mbits/sec  1157  
[  5]  68.00-69.00  sec  1.58 MBytes  13.2 Mbits/sec  1143  
[  5]  69.00-70.00  sec  1.53 MBytes  12.8 Mbits/sec  1106  
[  5]  70.00-71.00  sec  1.62 MBytes  13.6 Mbits/sec  1171  
[  5]  71.00-72.00  sec  1.61 MBytes  13.5 Mbits/sec  1169  
[  5]  72.00-73.00  sec  1.53 MBytes  12.8 Mbits/sec  1105  
[  5]  73.00-74.00  sec  1.56 MBytes  13.1 Mbits/sec  1131  
[  5]  74.00-75.00  sec  2.19 MBytes  18.4 Mbits/sec  1586  
- - - - - - - - - - - - - - - - - - - - - - - - -
[ ID] Interval           Transfer     Bitrate         Jitter    Lost/Total Datagrams
[  5]   0.00-75.00  sec   154 MBytes  17.2 Mbits/sec  0.000 ms  0/111172 (0%)  sender
[  5]   0.00-75.04  sec   154 MBytes  17.2 Mbits/sec  0.522 ms  0/111169 (0%)  receiver

iperf Done.
