Connecting to host 192.168.2.1, port 5201
[  5] local 192.168.2.4 port 42773 connected to 192.168.2.1 port 5201
[ ID] Interval           Transfer     Bitrate         Total Datagrams
[  5]   0.00-1.00   sec  1.08 MBytes  9.06 Mbits/sec  782  
[  5]   1.00-2.00   sec  1.06 MBytes  8.89 Mbits/sec  767  
[  5]   2.00-3.00   sec   864 KBytes  7.08 Mbits/sec  611  
[  5]   3.00-4.00   sec   882 KBytes  7.23 Mbits/sec  624  
[  5]   4.00-5.00   sec  1.02 MBytes  8.58 Mbits/sec  741  
[  5]   5.00-6.00   sec   956 KBytes  7.83 Mbits/sec  676  
[  5]   6.00-7.00   sec   956 KBytes  7.83 Mbits/sec  676  
[  5]   7.00-8.00   sec   901 KBytes  7.38 Mbits/sec  637  
[  5]   8.00-9.00   sec   772 KBytes  6.32 Mbits/sec  546  
[  5]   9.00-10.00  sec   846 KBytes  6.93 Mbits/sec  598  
[  5]  10.00-11.00  sec   533 KBytes  4.37 Mbits/sec  377  
[  5]  11.00-12.00  sec   761 KBytes  6.23 Mbits/sec  538  
[  5]  12.00-13.00  sec  1.03 MBytes  8.68 Mbits/sec  749  
[  5]  13.00-14.00  sec   919 KBytes  7.53 Mbits/sec  650  
[  5]  14.00-15.00  sec   772 KBytes  6.32 Mbits/sec  546  
[  5]  15.00-16.00  sec  1.10 MBytes  9.19 Mbits/sec  793  
[  5]  16.00-17.00  sec  1.01 MBytes  8.43 Mbits/sec  728  
[  5]  17.00-18.00  sec   699 KBytes  5.72 Mbits/sec  494  
[  5]  18.00-19.00  sec   680 KBytes  5.57 Mbits/sec  481  
[  5]  19.00-20.00  sec   956 KBytes  7.83 Mbits/sec  676  
[  5]  20.00-21.00  sec   846 KBytes  6.93 Mbits/sec  598  
[  5]  21.00-22.00  sec   827 KBytes  6.78 Mbits/sec  585  
[  5]  22.00-23.00  sec   864 KBytes  7.08 Mbits/sec  611  
[  5]  23.00-24.00  sec   772 KBytes  6.32 Mbits/sec  546  
[  5]  24.00-25.00  sec   643 KBytes  5.27 Mbits/sec  455  
[  5]  25.00-26.00  sec   882 KBytes  7.23 Mbits/sec  624  
[  5]  26.00-27.00  sec  1.02 MBytes  8.58 Mbits/sec  741  
[  5]  27.00-28.00  sec   956 KBytes  7.83 Mbits/sec  676  
[  5]  28.00-29.00  sec   533 KBytes  4.37 Mbits/sec  377  
[  5]  29.00-30.00  sec   864 KBytes  7.08 Mbits/sec  611  
[  5]  30.00-31.00  sec   901 KBytes  7.38 Mbits/sec  637  
[  5]  31.00-32.00  sec  1.01 MBytes  8.43 Mbits/sec  728  
[  5]  32.00-33.00  sec   882 KBytes  7.23 Mbits/sec  624  
[  5]  33.00-34.00  sec   919 KBytes  7.53 Mbits/sec  650  
[  5]  34.00-35.00  sec   974 KBytes  7.98 Mbits/sec  689  
[  5]  35.00-36.00  sec  1.02 MBytes  8.58 Mbits/sec  741  
[  5]  36.00-37.00  sec  1.17 MBytes  9.79 Mbits/sec  845  
[  5]  37.00-38.00  sec   754 KBytes  6.17 Mbits/sec  533  
[  5]  38.00-39.00  sec  1.08 MBytes  9.04 Mbits/sec  780  
[  5]  39.00-40.00  sec  1.04 MBytes  8.73 Mbits/sec  754  
[  5]  40.00-41.00  sec  1.04 MBytes  8.73 Mbits/sec  754  
[  5]  41.00-42.00  sec  1.08 MBytes  9.04 Mbits/sec  780  
[  5]  42.00-43.00  sec  1.11 MBytes  9.34 Mbits/sec  806  
[  5]  43.00-44.00  sec   915 KBytes  7.49 Mbits/sec  647  
[  5]  44.00-45.00  sec   997 KBytes  8.17 Mbits/sec  705  
[  5]  45.00-46.00  sec  1.01 MBytes  8.43 Mbits/sec  728  
[  5]  46.00-47.00  sec   662 KBytes  5.42 Mbits/sec  468  
[  5]  47.00-48.00  sec   919 KBytes  7.53 Mbits/sec  650  
[  5]  48.00-49.00  sec  1.06 MBytes  8.88 Mbits/sec  767  
[  5]  49.00-50.00  sec  1.04 MBytes  8.73 Mbits/sec  754  
[  5]  50.00-51.00  sec   881 KBytes  7.22 Mbits/sec  623  
[  5]  51.00-52.00  sec   957 KBytes  7.84 Mbits/sec  677  
[  5]  52.00-53.00  sec  1.10 MBytes  9.19 Mbits/sec  793  
[  5]  53.00-54.00  sec  1.10 MBytes  9.27 Mbits/sec  800  
[  5]  54.00-55.00  sec   946 KBytes  7.75 Mbits/sec  669  
[  5]  55.00-56.00  sec   919 KBytes  7.53 Mbits/sec  650  
[  5]  56.00-57.00  sec   551 KBytes  4.52 Mbits/sec  390  
[  5]  57.00-58.00  sec  1.06 MBytes  8.88 Mbits/sec  767  
[  5]  58.00-59.00  sec  1.08 MBytes  9.02 Mbits/sec  779  
[  5]  59.00-60.00  sec  1.04 MBytes  8.75 Mbits/sec  755  
[  5]  60.00-61.00  sec  1.11 MBytes  9.34 Mbits/sec  806  
[  5]  61.00-61.75  sec   846 KBytes  9.26 Mbits/sec  598  
- - - - - - - - - - - - - - - - - - - - - - - - -
[ ID] Interval           Transfer     Bitrate         Jitter    Lost/Total Datagrams
[  5]   0.00-61.75  sec  56.4 MBytes  7.67 Mbits/sec  0.000 ms  0/40861 (0%)  sender
[  5]   0.00-61.75  sec  0.00 Bytes  0.00 bits/sec  0.000 ms  0/0 (0%)  receiver
