edge_name,unix_timestamp,percentage_cpu_utilisation
edge6,1631968644.9358764,12.7
edge6,1631968647.9496384,24.6
edge6,1631968650.9595745,23.7
edge6,1631968653.9836357,25.0
edge6,1631968656.9967463,21.7
edge6,1631968660.0210192,21.3
edge6,1631968663.0371265,21.7
edge6,1631968666.0439785,24.4
edge6,1631968669.0897896,23.8
edge6,1631968672.1006622,19.1
edge6,1631968675.1117005,21.1
edge6,1631968678.1186347,20.6
edge6,1631968681.1332967,17.8
edge6,1631968684.152405,24.9
edge6,1631968687.15965,24.2
edge6,1631968693.024367,26.0
edge6,1631968696.03667,20.7
edge6,1631968699.0448418,21.1
edge6,1631968702.0597801,18.7
edge6,1631968707.2128427,21.7
