edge_name,unix_timestamp,percentage_cpu_utilisation
edge4,1631969721.8787618,6.3
edge4,1631969724.8886724,5.6
edge4,1631969728.8407314,4.6
edge4,1631969731.857821,2.9
edge4,1631969734.866545,4.1
edge4,1631969737.898772,4.1
edge4,1631969741.2559316,2.6
edge4,1631969744.2615027,2.3
edge4,1631969747.2740047,4.1
edge4,1631969750.2817738,2.9
edge4,1631969753.470777,2.6
edge4,1631969756.5501292,3.9
edge4,1631969759.5597167,3.9
edge4,1631969762.604536,3.4
edge4,1631969765.6217728,3.8
edge4,1631969768.6277745,2.6
edge4,1631969771.64922,3.9
edge4,1631969774.6638994,5.1
edge4,1631969777.670969,3.1
